Name,School,Power,Link,Hometown
Ethan Cohen,Adams St.,-1,NoMatch,
Braden Whitmarsh,Mines,-1,/swimmer/480987,
Austin Rich,Mines,-1,/swimmer/333987,
Joe Peak,Mines,-1,,
Henry Oberley,Mines,-1,/swimmer/413916,
Garrett White,Oklahoma Christi,-1,/swimmer/621419,
Ethan Fox,Colorado Mesa,-1,/swimmer/422090,
Nathan Braun,Oklahoma Christi,-1,/swimmer/486991,
Andrew Ehler,Oklahoma Christi,-1,/swimmer/443652,
Mahmoud Elgayar,Colorado Mesa,-1,,
Nathan O'Neil,Mines,-1,,
Andrei Ungur,Carson-Newman,-1,/swimmer/648468,
Skyler Cook-Weeks,Queens (NC),-1,/swimmer/345738,
Roberts Zemturis,Carson-Newman,-1,/swimmer/933191,
Viacheslav Ohnov,Wingate,-1,,
Nikita Puzevich,Carson-Newman,-1,/swimmer/672226,
Brandon Meier,Carson-Newman,-1,/swimmer/155202,
Spencer Ashby,Lenoir-Rhyne,-1,/swimmer/417062,
Bennett Broad,Wingate,-1,/swimmer/859467,
Ofek Malul,Catawba,-1,/swimmer/941654,
Nikola Tadic,Carson-Newman,-1,/swimmer/1241335,
Frederik Moeller,Wingate,-1,/swimmer/1189764,
Kevon Lockhart,Wingate,-1,/swimmer/510566,
Kalle Svensson,Wingate,-1,/swimmer/424847,
Vincent Walden,Wingate,-1,/swimmer/508235,
Micah McRea,Lenoir-Rhyne,-1,/swimmer/505700,
Hendrik Faber,Queens (NC),-1,/swimmer/512537,
Marcel Snitko,Wingate,-1,/swimmer/634787,
Clayton Boyles,Wingate,-1,,
Daniel Brisuda,Wingate,-1,/swimmer/416473,
Nathan McCormick,Lenoir-Rhyne,-1,/swimmer/475899,
Alex Bouhlel,Mars Hill,-1,,
Jacob Greene,Lenoir-Rhyne,-1,/swimmer/419040,
Tobias MIELKE,Catawba,-1,/swimmer/858471,
Ethan Hathcock,Wingate,-1,/swimmer/474709,
James Anderson,Wingate,-1,NoMatch,
John Carroll,Lenoir-Rhyne,-1,/swimmer/463439,
Brandon Lu,Wingate,-1,,
Devon Collins,Carson-Newman,-1,/swimmer/384699,
John Ryan,Lenoir-Rhyne,-1,/swimmer/382829,
Max Sundberg,Wingate,-1,/swimmer/691082,
Ethan Jones,Wingate,-1,/swimmer/2447491,
Nick Stelmack,Wingate,-1,,
Joao Cauduro De Miranda,Catawba,-1,,
Ryan Rabalais,Wingate,-1,/swimmer/365238,
Matthew George,Carson-Newman,-1,/swimmer/986278,
Antonio Walters,Emory & Henry,-1,/swimmer/875007,
Jack Rose,Carson-Newman,-1,/swimmer/389668,
Casey Mitchell,Wingate,-1,/swimmer/373115,
Scott Emerson,Catawba,-1,/swimmer/395552,
Ryan Spangler,Emory & Henry,-1,/swimmer/869265,
William Cisco,Lenoir-Rhyne,-1,,
Bennett Maczka,Queens (NC),-1,/swimmer/423465,
Daniel Mizera,Wingate,-1,/swimmer/958111,
Finn Howard,Queens (NC),-1,/swimmer/473830,
Jonas Soerensen,Wingate,-1,,
Jedi Morland Janes,Carson-Newman,-1,/swimmer/522987,
Felix Grieb,Wingate,-1,,
Bruno Ferrari,Mars Hill,-1,/swimmer/1184583,
Elena Massa Teijeiro,Mars Hill,-1,,
Taylor Montgomery,Wingate,-1,/swimmer/417031,
Luke Erwee,Queens (NC),-1,/swimmer/672244,
Ryan Krejci,Lenoir-Rhyne,-1,/swimmer/376021,
Matthew Goslin,Mars Hill,-1,/swimmer/898750,
Garrett Butner,Wingate,-1,/swimmer/520007,
Blake Madaris,Emory & Henry,-1,,
Mohamed Hegazy,Queens (NC),-1,,
James Reindl,Wingate,-1,/swimmer/412461,
Kodee Eads,Carson-Newman,-1,/swimmer/462145,
Joey Clemmer,Carson-Newman,-1,/swimmer/384829,
Jan Delkeskamp,Queens (NC),-1,/swimmer/952843,
Daniel Aizenberg,Florida Tech,-1,/swimmer/508511,
Hugo Bustamante Araya,TAMPA,-1,,
Mikael Haugen,TAMPA,-1,/swimmer/702469,
Kevin Vu,TAMPA,-1,,
Brandon Dyck,Florida Southern,-1,/swimmer/356878,
Marvin Slanschek,TAMPA,-1,,
Cruse Sweeney,Rollins,-1,,
Brian Daugherty,TAMPA,-1,/swimmer/584540,
Farran Barker,Florida Tech,-1,/swimmer/378268,
Martin Hemminghyth,Nova S'eastern,-1,/swimmer/637236,
Hampus Lovinge,Saint Leo,-1,/swimmer/572480,
Ethan Oliva,Florida Southern,-1,/swimmer/439274,
J.J. Saslo,Florida Southern,-1,,
Dalton Brown,Lynn,-1,/swimmer/483694,
Devin Green,Saint Leo,-1,/swimmer/507450,
Luke Bunnell,Rollins,-1,/swimmer/469893,
Thomas Labarias,Lynn,-1,/swimmer/1184586,
Joao Felipe Nascimento,Florida Tech,-1,/swimmer/1180384,
Reston Bartlett,Florida Tech,-1,/swimmer/370235,
Kaden Mackey,Nova S'eastern,-1,/swimmer/488549,
Cameron Dolly,Rollins,-1,/swimmer/440112,
Jacob Coutant,Florida Tech,-1,/swimmer/376150,
Ben Brewer,TAMPA,-1,/swimmer/2038135,
Ignacio ALVAREZ,Lynn,-1,/swimmer/672281,
Miguel Bernotti,Florida Southern,-1,/swimmer/503483,
Evan Weber,Nova S'eastern,-1,NoMatch,
Matt Agostinelli,Florida Southern,-1,,
Ben Moers,Nova S'eastern,-1,/swimmer/433084,
Sparky Fell,Nova S'eastern,-1,,
Cam Dunne,Lynn,-1,,
Thomas Clark,TAMPA,-1,NoMatch,
Ben Mann,Rollins,-1,,
Jacob Wootton,Lynn,-1,/swimmer/441945,
Nathaniel Allen,Florida Tech,-1,/swimmer/502479,
Hunter Smith,Lynn,-1,/swimmer/132397,
Alex Kidd,Florida Tech,-1,,
Robert Spekis,Nova S'eastern,-1,,
Danny Varon,Lynn,-1,,
David Romeo,Lynn,-1,/swimmer/435028,
Brad Jacobs,Lynn,-1,,
Julian Perez,Lynn,-1,/swimmer/535083,
Luka Prostran,Florida Southern,-1,/swimmer/514434,
Grant Ruster,TAMPA,-1,/swimmer/400365,
Holt Ragsdale,Florida Southern,-1,/swimmer/388208,
Cole Smith,Florida Southern,-1,/swimmer/542953,
Momo Masmoudi,Lynn,-1,,
Alessandro Xella,Nova S'eastern,-1,,
Spencer Hohm,Nova S'eastern,-1,/swimmer/197304,
Ethan Qualle,Florida Tech,-1,/swimmer/428000,
Ethan Shaw,Florida Southern,-1,/swimmer/412878,
Marcos Hillje-Enthoven,TAMPA,-1,/swimmer/357514,
Brandon Christensen,Florida Tech,-1,/swimmer/441639,
Sean Catron,Florida Tech,-1,,
CONNOR XU,Rollins,-1,,
Rafi Chambasian,Nova S'eastern,-1,,
Daniel Liew,Rollins,-1,/swimmer/928513,
Gabe Parnell,TAMPA,-1,,
Jacob Cole,Florida Southern,-1,/swimmer/400273,
Jake Burd,TAMPA,-1,,
Austin Simpson,TAMPA,-1,NoMatch,
Brandon Moran,Nova S'eastern,-1,/swimmer/438441,
Colby Garthwaite,Florida Tech,-1,/swimmer/481967,
Theo Peristeridis,Florida Southern,-1,,
Mykhailo Semenov,Emmanuel,-1,,
Pedro Helou,Emmanuel,-1,/swimmer/998058,
Brady Samuels,Salem (M),-1,/swimmer/648503,
Cooper Gobble,Lees-McRae,-1,/swimmer/869209,
Enzo Kihara,Emmanuel,-1,/swimmer/652897,
Ethan Maddrey,Barton,-1,/swimmer/604685,
Gideon Bezuidenhout,King,-1,/swimmer/520692,
Jeandre Joubert,Emmanuel,-1,,
Christian Oleaga,Chowan,-1,/swimmer/1171284,
Sebastian Mendez,Emmanuel,-1,,
Carson Eliasen,King,-1,/swimmer/787175,
Patrick Thomas,Emmanuel,-1,/swimmer/328342,
Leonardo Trevisan,Emmanuel,-1,/swimmer/1090831,
Roman Martinez,Barton,-1,/swimmer/1026261,
Amadeusz Kielczewski,Emmanuel,-1,/swimmer/653961,
Aaron Van Nostrand,Lees-McRae,-1,/swimmer/869117,
Fernando Gomez,Salem (M),-1,NoMatch,
Luca Chiandussi,Findlay,-1,,
Andrew Creelman,Frostburg St.,-1,/swimmer/660703,
Ashton Smith,NDC,-1,NoMatch,
Oliver Ehmann,Malone,-1,,
Adam Hornak,Findlay,-1,,
Braden Knoch,Malone,-1,/swimmer/568428,
Aidan Shue,Findlay,-1,/swimmer/1335195,
Dags Bregis,Findlay,-1,/swimmer/1082031,
Marko Priednieks,Findlay,-1,/swimmer/952782,
Enrique Garcia,Davis & Elkins,-1,NoMatch,
Matt Headley,NDC,-1,,
Jackson Miller,Frostburg St.,-1,NoMatch,
Nick Allen,Davis & Elkins,-1,/swimmer/2926048,
Stephen Groves II,WVWC,-1,,
Jeremy Acosta,NDC,-1,NoMatch,
Zack Bishop,Fairmont,-1,,
Nathan Ratynski,NDC,-1,/swimmer/570192,
Gage Vondrasek,Davis & Elkins,-1,/swimmer/1265014,
Luke Kline,Malone,-1,/swimmer/1745169,
Noah Loper,Frostburg St.,-1,NoMatch,
Thomas Hooper,Malone,-1,/swimmer/512489,
Josh Hagan,Ashland,-1,/swimmer/1271496,
Ethan Banks,Wheeling,-1,/swimmer/383448,
Sebastian Sanchez,NDC,-1,NoMatch,
Justin Geiszler,Frostburg St.,-1,/swimmer/520741,
Pj Emrich,Frostburg St.,-1,,
Matthew Rotman,Frostburg St.,-1,/swimmer/637540,
Juan Daniel Garcia Ruiz,Findlay,-1,,
Chris Pfaltzgraff,Fairmont,-1,,
Michael Wolsek,Wayne State,-1,/swimmer/494375,
Jacob Swier,St. Cloud St.-M,-1,,
Collin Che,Wayne State,-1,/swimmer/553204,
Payton Rudeen,St. Cloud St.-M,-1,/swimmer/492100,
Niels Callewaert,NMU,-1,,
Zach Lowe,Grand Valley,-1,,
Mitchell Dickey,Davenport,-1,,
Raf Hendriks,St. Cloud St.-M,-1,/swimmer/635054,
Jamahl Hogan,Grand Valley,-1,/swimmer/549196,
Miguel Hernandez,Davenport,-1,/swimmer/567333,
Christian Rottier,Saginaw Valley,-1,/swimmer/461727,
Jake Mitchell,Saginaw Valley,-1,NoMatch,
Marko Vucelic,Wayne State,-1,/swimmer/494312,
Ryan Lund,NMU,-1,/swimmer/587769,
Zach Giesken,Davenport,-1,,
Elliot Mateyak,Saginaw Valley,-1,/swimmer/558119,
Charlie Koebele,St. Cloud St.-M,-1,,
Luke Pettinger,NMU,-1,/swimmer/494352,
Logan Boynton,NMU,-1,/swimmer/1309008,
Eric Hieber,Grand Valley,-1,/swimmer/967421,
Thibault AUGER,NMU,-1,,
Jasper Pullinen,NMU,-1,/swimmer/1151708,
Matthew Monday,Davenport,-1,/swimmer/412930,
Matt Lane,Grand Valley,-1,,
Richard Polasek,Davenport,-1,/swimmer/1162287,
Joe Lenard,Davenport,-1,,
Ronan Pleass,Davenport,-1,/swimmer/1300791,
Karol Ostrowski,Drury,-1,/swimmer/508605,
Bryan Sullivan,Drury,-1,/swimmer/399121,
Noah Witzki,Jewell,-1,/swimmer/398972,
Aqeel Joseph,Indy,-1,/swimmer/1197399,
Aidan Scott,Drury,-1,/swimmer/927261,
Filipe Pinheiro,McKendree,-1,,
David Reynolds,UMSL,-1,NoMatch,
Aidan Walters,Missouri S & T,-1,/swimmer/501865,
Connor Sawyer,Jewell,-1,,
A.J. Kohler,Truman St.,-1,,
Sven Arnestad,Drury,-1,,
Jacob Berkheimer,Jewell,-1,/swimmer/542901,
Grant Johnson,Drury,-1,/swimmer/177837,
Drew Atwood,Jewell,-1,,
Brayden Cole,Indy,-1,/swimmer/2886611,
Russell Smith,Lewis,-1,/swimmer/616717,
Noah Clancy,Missouri S & T,-1,NoMatch,
Jackson Vanwanzeele,Indy,-1,/swimmer/352244,
Collin Taylor,Indy,-1,NoMatch,
Cole Grimes,McKendree,-1,,
Ryan Jurgensen,Maryville,-1,/swimmer/409877,
Eric Kelm,Indy,-1,NoMatch,
Tony Gipson,Indy,-1,,
Jose Sanchez,Jewell,-1,/swimmer/603719,
Corbin Lofton,Indy,-1,/swimmer/490808,
Jason McMechan,Indy,-1,/swimmer/1153434,
Jabari Ramsey,Lewis,-1,/swimmer/346500,
Yaaseen Mohd Yunus,Indy,-1,,
Daniel Samsel,Jewell,-1,/swimmer/927850,
Conley Savage,UMSL,-1,/swimmer/583255,
William Nickel,UMSL,-1,/swimmer/581009,
Daniel Fink,Truman St.,-1,/swimmer/697296,
Matt Senese,Lewis,-1,,
Isaac Rolfsen,Lewis,-1,/swimmer/494278,
Jake Lin,Indy,-1,,
Quinn McCurry,Jewell,-1,/swimmer/1195508,
Jackson Michals,Truman St.,-1,/swimmer/1128029,
Stephen Gross,Maryville,-1,,
Liam Price,Indy,-1,/swimmer/1806367,
Ari Kissel,Lewis,-1,/swimmer/1392235,
Tristan Olstad,Drury,-1,/swimmer/353467,
Collin Geurts,Jewell,-1,/swimmer/1049833,
Marcelo Busch,Missouri S & T,-1,/swimmer/648501,
Philip Tso,Truman St.,-1,/swimmer/664037,
Devon Tallent,Maryville,-1,/swimmer/1175754,
Lukas Steiner,Drury,-1,/swimmer/689342,
Sebestyen Bohm,Indy,-1,/swimmer/933139,
Chris Sprenger,Missouri S & T,-1,/swimmer/485863,
Cole Miller,Jewell,-1,/swimmer/161209,
Martin Melinder,Missouri S & T,-1,,
Landon Driggers,Indy,-1,NoMatch,
Ivar Angell,Drury,-1,,
Joe Tetlow,Jewell,-1,,
Elliot Labeau,McKendree,-1,/swimmer/511054,
Efren Martinez,Indy,-1,/swimmer/463931,
Nate Baxter,Missouri S & T,-1,,
Lamar Taylor,Henderson St.,-1,/swimmer/510636,
Patryk Dabrowski,Henderson St.,-1,/swimmer/1177803,
Jase Pinckney,Henderson St.,-1,/swimmer/550874,
Luis Guerrero Guerrero-Del Toro,Henderson St.,-1,,
Jacob Rubin,Montevallo,-1,NoMatch,
Andre McCloud,Montevallo,-1,/swimmer/587249,
Axel Torres Hecker,UTPB,-1,/swimmer/902821,
Jayden Herron,Ouachita,-1,/swimmer/375934,
Jeff McCoy,Ouachita,-1,,
Jonah Troup,Delta State,-1,/swimmer/1051033,
Harrison Dorsey,Montevallo,-1,/swimmer/507824,
Chad Gscheidle,Ouachita,-1,,
Noah Smith,Ouachita,-1,/swimmer/1497260,
Mason Wood,Montevallo,-1,/swimmer/792245,
Trevor Heath,UTPB,-1,/swimmer/1081939,
Aj Williams,Delta State,-1,,
Zach Levesque,UTPB,-1,,
Ergi Veli,Montevallo,-1,/swimmer/965819,
Raymond Asmakis,Montevallo,-1,,
Derek McDonald,Montevallo,-1,/swimmer/534725,
Jaren Tippett,Henderson St.,-1,/swimmer/567973,
Simon Botton,Montevallo,-1,/swimmer/952797,
Rodrigo Gomez,Bentley,-1,/swimmer/440399,
Luke Hanson,Biola University,-1,NoMatch,
Trevor Riley,Fresno Pacific,-1,/swimmer/1099476,
Matthew Trejo,Biola University,-1,/swimmer/445133,
Chris Lee,Fresno Pacific,-1,/swimmer/1131266,
Jackson Black,Biola University,-1,/swimmer/1309367,
Noah Benson,Biola University,-1,/swimmer/1267377,
Jackson Calloway,Fresno Pacific,-1,/swimmer/576923,
Garrett Frear,Fresno Pacific,-1,/swimmer/471645,
Jonathan Sutherlin,Concordia Irvine,-1,/swimmer/548397,
Matt Holmes,Biola University,-1,,
Mike Maurer,Biola University,-1,,
Max Ewins,Concordia Irvine,-1,/swimmer/1375174,
Ryan Martines,Concordia Irvine,-1,/swimmer/1478077,
Andy Thomas,Bloomsburg,-1,,
Stephen McCallum,Gannon,-1,/swimmer/898738,
Nolan Benner,West Chester,-1,/swimmer/618552,
Joey Decheck,Gannon,-1,,
Gabe Deiderick,Bloomsburg,-1,,
Dan Mueser,Bloomsburg,-1,,
Trent Napholz,Clarion,-1,/swimmer/717409,
Andrew Smith,Gannon,-1,/swimmer/836753,
Adam Morrison,IUP,-1,NoMatch,
Christopher Scoboria,IUP,-1,,
Josh Nel,Gannon,-1,,
Julien Dampenon,IUP,-1,,
Luke Mikesell,IUP,-1,/swimmer/580419,
Will Moses,Gannon,-1,,
Devin Metzger,West Chester,-1,/swimmer/563727,
Nolan Songer,Clarion,-1,,
Aidan Mohren,Clarion,-1,/swimmer/653034,
Blake Hendricks,IUP,-1,/swimmer/597964,
Michael Salvatori,SHIP,-1,/swimmer/1321692,
Gabe Laslo,West Chester,-1,,
Ethan Spradlin,Gannon,-1,/swimmer/412897,
Ben Sampson,Colorado Mesa,-1,,
Brandon Heredia,Oklahoma Christi,-1,/swimmer/398875,
Seth Krause,Mines,-1,/swimmer/587641,
Braden Hunt,Mines,-1,/swimmer/1132368,
Ian Wiley,Oklahoma Baptist,-1,/swimmer/670193,
August Davison,Oklahoma Christi,-1,/swimmer/1049840,
Cole Haight,Adams St.,-1,,
Matheus Laperriere,Colorado Mesa,-1,,
Max Mitchell,Mines,-1,NoMatch,
Scott Reeder,Mines,-1,/swimmer/480723,
Sunshine Stott,Adams St.,-1,,
Gavin Anderson,Colorado Mesa,-1,/swimmer/495930,
Austin Mondello,Colorado Mesa,-1,/swimmer/523570,
Indiana Steving,Adams St.,-1,/swimmer/450090,
Evan Siegrist,UTPB,-1,,
Thomas Gibson,Mars Hill,-1,,
Carson Jones,Carson-Newman,-1,/swimmer/506300,
Alexi Gentz,Wingate,-1,/swimmer/520558,
Dalton Davidson,Mars Hill,-1,/swimmer/1030662,
Luke Harmon,Lenoir-Rhyne,-1,,
Noah Martin,Lenoir-Rhyne,-1,/swimmer/200360,
Connor Wright,Wingate,-1,/swimmer/346999,
Jed Little,Carson-Newman,-1,,
Leon Heiermann,Catawba,-1,,
Adam Jones,Carson-Newman,-1,NoMatch,
Balazs Berecz,Queens (NC),-1,/swimmer/508487,
Deni Cyprianos,Carson-Newman,-1,,
Garrison Johnson,Queens (NC),-1,/swimmer/356989,
Benaiah McDowell,Carson-Newman,-1,/swimmer/574341,
Ian Leighninger,Wingate,-1,/swimmer/503012,
Kyle Rock,Catawba,-1,/swimmer/508264,
Yann Van Den Bossche,Wingate,-1,,
Thanos Diamantidis,Carson-Newman,-1,,
Kyle Micallef,Florida Southern,-1,/swimmer/691084,
Anton Mueller,Nova S'eastern,-1,,
Steven Aimable,Nova S'eastern,-1,,
Yigit Saglam,TAMPA,-1,/swimmer/1019983,
Spencer Jyawook,Saint Leo,-1,/swimmer/494249,
Cameron Lai-Harris,Florida Southern,-1,/swimmer/452854,
Max Martino,Florida Tech,-1,/swimmer/507369,
Patrick Fry,TAMPA,-1,/swimmer/698386,
Pablo Ortiz,TAMPA,-1,NoMatch,
Carlos Nava,Saint Leo,-1,/swimmer/913199,
Jay Jay Fonnotto,Florida Tech,-1,,
Jakub Kwasny,Saint Leo,-1,,
Szymon Leszega,Saint Leo,-1,/swimmer/1057481,
Winn Aung,TAMPA,-1,/swimmer/418638,
Elder Oliveira,Florida Southern,-1,,
Christian Vendetti,Nova S'eastern,-1,/swimmer/1135793,
Aiden Hichkad,Nova S'eastern,-1,/swimmer/516353,
Ian Morgan,TAMPA,-1,NoMatch,
Keith Peristeridis,Florida Southern,-1,,
Boris Mitev,Florida Southern,-1,/swimmer/820990,
Mike Sickels,Lynn,-1,,
Alexander Clark,Saint Leo,-1,NoMatch,
Agustus Olivieri Ramos,Lynn,-1,,
Luke Slabe,Lynn,-1,/swimmer/676726,
Jarryd Baxter,Nova S'eastern,-1,/swimmer/450851,
Caleb Downey,Lynn,-1,/swimmer/532243,
Ben Katzbeck,Lynn,-1,,
Jose Diaz,Nova S'eastern,-1,NoMatch,
Olle Williamsson,Nova S'eastern,-1,/swimmer/544616,
Josh Davis,Florida Tech,-1,NoMatch,
Jeff Davenport,Lynn,-1,,
CJ Hills,TAMPA,-1,,
Derek Halas,Lynn,-1,/swimmer/603976,
Rommel Ferguson,Saint Leo,-1,,
Jasim Abu-Dan,Lynn,-1,/swimmer/654402,
Ludwig Mueller,Florida Southern,-1,,
Dalton Fink,West Chester,-1,/swimmer/453789,
Joel Dunnigan,West Chester,-1,/swimmer/1281280,
Connor Hebert,Gannon,-1,/swimmer/607783,
Austin Prokopec,Clarion,-1,/swimmer/547496,
Tony Goulstone,Bloomsburg,-1,,
Zaidian VanOrden,SHIP,-1,,
Nick Fiddler,Bloomsburg,-1,,
Matt Beard,SHIP,-1,,
Nathan Vannatter,SHIP,-1,/swimmer/619102,
Ben Desclous,West Chester,-1,/swimmer/628308,
Tanner Glatfelter,Bloomsburg,-1,/swimmer/804675,
Frank Barger,Edinboro,-1,,
Lucas Santiago,Clarion,-1,NoMatch,
Max Bachman,West Chester,-1,/swimmer/809626,
David Bocci,Clarion,-1,/swimmer/1340740,
Luke Ramalho,IUP,-1,/swimmer/522510,
Jacob Greenwood,SHIP,-1,/swimmer/1694632,
Joe Feiser,Clarion,-1,,
David Johnson,SHIP,-1,NoMatch,
Dennis Dukinas,Bloomsburg,-1,/swimmer/1211501,
Colton Hollon,Clarion,-1,/swimmer/1177773,
Isaac Wayne,Clarion,-1,/swimmer/1026400,
Michael Lintelman,Clarion,-1,/swimmer/759198,
Brody Heckman,West Chester,-1,/swimmer/619384,
Nikita Pisarenko,West Chester,-1,/swimmer/1081974,
Seth Butler,Gannon,-1,/swimmer/503045,
Dylan Cossin,Edinboro,-1,/swimmer/548998,
Ryan Barclay,Gannon,-1,/swimmer/500921,
Hiyan Kubagawa,Gannon,-1,/swimmer/1355285,
Alexander McClurkin,West Chester,-1,,
Anton Akopian,Emmanuel,-1,,
Caleb Eidson,Lees-McRae,-1,/swimmer/614293,
David Szlobodnyik,Barton,-1,,
Fabrizio Infante,Chowan,-1,/swimmer/1100747,
Lukasz Gorka,Emmanuel,-1,,
Keaton McCabe,Emmanuel,-1,/swimmer/653776,
Samuel Osowiecki,King,-1,,
Huascar Urbina,Salem (M),-1,/swimmer/1339295,
Ricky Sanchez,Emmanuel,-1,/swimmer/1337774,
Thomas Ware,Lees-McRae,-1,/swimmer/614511,
Tyler Searles,Emmanuel,-1,/swimmer/1174614,
Chase Davis,Lees-McRae,-1,NoMatch,
Stephen Bandy,Lees-McRae,-1,/swimmer/778059,
Quinn Crouse,Emmanuel,-1,,
Nathan Higdon,Lees-McRae,-1,/swimmer/375758,
Camilo Marrugo Montano,Findlay,-1,,
Joe Kroeger,Findlay,-1,/swimmer/491922,
Abram Hagedorn,NDC,-1,/swimmer/1453107,
Jaden Humphrey,Findlay,-1,/swimmer/1283376,
Tyler Thomas,Findlay,-1,NoMatch,
Mikkel Leblanc,Frostburg St.,-1,/swimmer/508047,
Jaden Tipton,Frostburg St.,-1,/swimmer/687664,
Alex Bouhlel,Findlay,-1,,
Nate Yost,Wheeling,-1,,
Titus Jabedo,Malone,-1,/swimmer/1268529,
Lucas Massie,Findlay,-1,,
Sean O'Connor,Frostburg St.,-1,,
Patrick Fubio,Fairmont,-1,/swimmer/1377747,
Rafael Lozano Machado,Findlay,-1,,
Sam Ganim,NDC,-1,,
Nate Canapp,Frostburg St.,-1,,
Tave Chanthavong,Frostburg St.,-1,/swimmer/1243092,
Ricardo Salas,Davis & Elkins,-1,/swimmer/627010,
Chris Hoover,Fairmont,-1,/swimmer/1077442,
Shizhou Li,Davis & Elkins,-1,,
Xavier Brown,Davis & Elkins,-1,NoMatch,
Austin Arnold,NDC,-1,/swimmer/1465899,
Nicholas Gerosa,WVWC,-1,,
Joseph Turley,Malone,-1,/swimmer/564293,
Weston Brown,Ashland,-1,/swimmer/1416336,
Luka Smith,Frostburg St.,-1,/swimmer/1342424,
Brandon Moran,Findlay,-1,/swimmer/438441,
Alejandro Robles Ruiz,Saginaw Valley,-1,/swimmer/1189616,
Matthew Bosch,Grand Valley,-1,,
Martin Wolmarans,NMU,-1,,
Aaron Dies,Grand Valley,-1,/swimmer/360237,
Travis Black,Grand Valley,-1,/swimmer/681105,
Nolan Anderson,Grand Valley,-1,/swimmer/486155,
Austin Millard,Grand Valley,-1,/swimmer/953844,
Joao Pedro Noguera,Saginaw Valley,-1,,
Eric Slabbert,Saginaw Valley,-1,/swimmer/1445562,
Josh Rottier,Saginaw Valley,-1,/swimmer/800379,
Logan Fox,Saginaw Valley,-1,/swimmer/637332,
Brennan Neitzel,Grand Valley,-1,/swimmer/670180,
Will Bennett,St. Cloud St.-M,-1,,
Dean Ramsbottom,NMU,-1,/swimmer/1137161,
Alvaro Ruiz De Canas,Davenport,-1,,
Gavin Crews,Saginaw Valley,-1,/swimmer/1309028,
Eric Perczak,Davenport,-1,/swimmer/674556,
Pedro Borin,Augustana (M),-1,/swimmer/1337584,
Xander Smith,Augustana (M),-1,NoMatch,
Trevor Jones,Wayne State,-1,/swimmer/494094,
Julian Lazea,Davenport,-1,/swimmer/503533,
Clayton Kinnard,Wayne State,-1,/swimmer/619723,
Ryan Kruger,Wayne State,-1,/swimmer/2304955,
Evan Miller,Saginaw Valley,-1,/swimmer/189733,
Thomas Zoldowski,Grand Valley,-1,/swimmer/832409,
James Werwie,NMU,-1,/swimmer/491859,
Jacob Biard,St. Cloud St.-M,-1,,
TJ Van Stein,St. Cloud St.-M,-1,,
Evan Bell,Augustana (M),-1,NoMatch,
Jon Kantzenbach,Grand Valley,-1,/swimmer/1161530,
Jackson Dircks,Augustana (M),-1,/swimmer/892642,
Nate Schluckebier,Saginaw Valley,-1,,
Zack Dollman,Saginaw Valley,-1,/swimmer/1057592,
Steven Asmus,Augustana (M),-1,/swimmer/1366038,
Brandon Petryszyn,Davenport,-1,/swimmer/1454797,
Bobby Garland,St. Cloud St.-M,-1,,
Brady Monson,Augustana (M),-1,/swimmer/551548,
Patrick Andrews,NMU,-1,/swimmer/530429,
Sibi Raj,Saginaw Valley,-1,/swimmer/486599,
Joey Dombkowski,Wayne State,-1,,
Lucas Harding,Wayne State,-1,/swimmer/485953,
Owen Stender,Davenport,-1,/swimmer/805671,
Aeson Akins,Augustana (M),-1,/swimmer/1135781,
Aidan McCusker,Augustana (M),-1,,
Owen Teague,St. Cloud St.-M,-1,/swimmer/666742,
Lui Pinto,Augustana (M),-1,,
Jacob Andreasen,St. Cloud St.-M,-1,/swimmer/1150337,
Mason Kauffeld,Augustana (M),-1,/swimmer/1093649,
Will Herwig,Grand Valley,-1,,
Joseph Kibbon,St. Cloud St.-M,-1,,
Arthur Marques,Saginaw Valley,-1,/swimmer/984243,
Matteo Capotosti,Saginaw Valley,-1,/swimmer/1383473,
Ben Wainman,Saginaw Valley,-1,,
Jack Johnson,Augustana (M),-1,NoMatch,
Daniel Aponte,NMU,-1,,
Andrew Iverson,St. Cloud St.-M,-1,NoMatch,
Arthur Souza,McKendree,-1,/swimmer/1336754,
Kyle Sinclair,Indy,-1,,
Austin Kehr,Indy,-1,/swimmer/1439337,
Alireza Yavari,McKendree,-1,/swimmer/1152746,
Bartlomiej Swiderski,Indy,-1,,
Gabriel Bynoe,Indy,-1,,
Leonardo Gandaria-Hernandez,McKendree,-1,,
Ethan Boehle,UMSL,-1,/swimmer/1285607,
Gavin Bergmann,Truman St.,-1,/swimmer/572818,
Miles McIntyre,Truman St.,-1,,
Ryan Conner,UMSL,-1,NoMatch,
Vaughn Sloan,Jewell,-1,/swimmer/689728,
Patryk Rozenek,McKendree,-1,/swimmer/1329738,
Pablo Marin,Indy,-1,/swimmer/1358609,
Max Ewigman,Jewell,-1,/swimmer/462420,
Owen Brubaker,McKendree,-1,/swimmer/783504,
Colin Fitzgerald,Maryville,-1,/swimmer/559581,
Elliot Labeau,UMSL,-1,/swimmer/511054,
Andile BEKKER,Indy,-1,,
Josiah Keen,Drury,-1,,
Eric Hart,Jewell,-1,/swimmer/313698,
Ian Wiley,Jewell,-1,/swimmer/670193,
Kevin Soltys,Lewis,-1,/swimmer/2368050,
Josh Cudney,Maryville,-1,,
Joshua Moellenhoff,Lewis,-1,/swimmer/663646,
