,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
494455,,,29.01,52.82,,,1:51.94,,,4:59.33,,,,,,,,,55.80,,,1:59.74,,,,,1:18.86,2:27.44,,,,,1:06.31,,,2:36.30,1:14.91,,2:07.21,,,4:32.73,,,,,47.38,29.93,,,22.51,,,24.45,,,,,,,,,21.34,,,17.98,,,,,49.00,47.66,,,,,32.93,,,66.68,100.00,,30.32,,,31.16,,
538994,25.08,,,53.33,,,1:52.69,,,5:02.84,,,10:19.31,,,17:24.00,,,59.40,,,2:05.95,,,1:15.87,,,,,,,,1:16.56,3:08.03,,,1:08.35,,2:19.65,,,5:28.20,,,44.60,,,33.70,,,24.97,,,28.85,,,24.62,,,28.34,,,46.17,,,37.14,,,100.00,,,,,,,,100.00,100.00,,,100.00,,72.10,,,100.00,,
491353,,,28.59,,,1:00.72,1:51.50,,,5:10.94,,,,,10:07.99,,,,56.57,,,2:00.40,,,,,1:20.86,,,2:49.72,58.64,,,2:03.02,,,1:04.95,,,,2:25.07,4:21.64,,,,,41.11,,,31.32,21.09,,,39.38,,,,,60.72,,,,26.39,,,19.93,,,,,60.54,,,47.31,41.79,,,20.31,,,75.68,,,,26.00,15.92,,
1142704,26.17,,,54.99,,,1:55.82,,,5:02.17,,,10:21.16,,,17:07.96,,,1:06.67,,,,,2:49.99,1:09.38,,,2:31.87,,,,,1:06.66,2:08.69,,,1:04.65,,2:10.30,,,4:33.32,,,64.15,,,46.49,,,35.59,,,28.00,,,25.73,,,22.56,,,100.00,,,,,100.00,56.16,,,61.29,,,,,35.03,37.58,,,73.27,,39.98,,,32.01,,
1291518,,28.92,,,1:00.08,,,2:08.38,,,,,,,,,,,,,,,,,,,1:18.62,,,2:53.28,,,1:03.34,,,2:21.17,,,,,2:27.13,,,5:07.20,,62.10,,,39.80,,,35.06,,,,,,,,,,,,,,,,,,,47.65,,,56.71,,,15.98,,,23.07,,,,,31.40,,,25.62
1630035,27.80,,,1:01.24,,,,,,,,,,,,,,,,,,,,,1:26.67,,,,,,,,,,,,1:15.59,,,,,,,,97.64,,,100.00,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,100.00,,,,,,,
1177933,23.84,,,50.88,,,1:50.55,,,,,4:35.29,,,9:45.55,18:43.95,,,58.38,,,2:14.78,,,1:18.99,,,2:58.20,,,59.66,,,,,,1:11.72,,2:23.81,,,,,,24.34,,,16.24,,,18.04,,,,,32.13,,,43.68,59.89,,,38.82,,,67.83,,,100.00,,,100.00,,,49.27,,,,,,100.00,,87.85,,,,,
614031,,,26.82,,,57.89,,,2:07.78,5:26.89,,,,,,20:38.24,,,59.93,,,,,2:36.79,1:11.24,,,,,3:09.02,,,1:05.00,2:13.42,,,1:02.64,,2:09.28,,,4:58.17,,,,,16.67,,,13.93,,,22.07,61.79,,,,,,100.00,,,50.09,,,,,74.55,68.97,,,,,100.00,,,25.26,53.20,,,57.70,,36.74,,,71.09,,
933453,,,26.36,,,58.09,,,2:18.13,,,5:08.27,,,10:59.30,,,,,,1:15.89,,,2:55.03,,,1:24.26,,,,,,1:10.38,,,,,,,,2:36.90,,,,,,10.82,,,15.11,,,53.94,,,85.13,,,100.00,,,,,,99.35,,,100.00,,,81.53,,,,,,58.74,,,,,,,,59.15,,,
201735,24.73,,,,,1:00.54,1:52.07,,,4:59.38,,,10:16.93,,,,,18:50.42,56.90,,,2:01.01,,,,,,,,,,,1:14.56,,,,,,,,2:27.97,,,,35.74,,,,,37.92,19.52,,,22.88,,,32.35,,,,,56.53,24.11,,,18.46,,,,,,,,,,,100.00,,,,,,,,44.85,,,
511241,,,27.27,,,59.88,1:53.22,,,,,4:37.90,,,9:27.22,17:35.15,,,1:01.16,,,2:12.68,,,1:07.84,,,2:28.07,,,58.05,,,2:13.06,,,1:00.02,,2:07.16,,,4:32.11,,,,,22.59,,,25.98,26.73,,,,,35.90,,,30.69,32.46,,,59.46,,,60.16,,,46.05,,,49.55,,,37.59,,,51.97,,,38.85,,30.17,,,30.27,,
684763,24.27,,,52.68,,,1:55.36,,,5:13.44,,,,,,,,,1:03.02,,,2:16.46,,,,,1:15.64,2:24.52,,,56.83,,,2:05.65,,,1:03.07,,2:05.43,,,,,5:15.00,31.13,,,28.91,,,34.00,,,42.75,,,,,,,,,74.36,,,74.15,,,,,31.60,39.12,,,29.15,,,28.12,,,60.95,,24.97,,,,,35.35
976969,,,27.73,,,1:02.50,,,2:20.92,,,,,,,,,,,,1:13.03,,,,,,,,,,,,,,,,,,,,2:46.60,,,,,,28.84,,,43.12,,,63.39,,,,,,,,,,,,77.76,,,,,,,,,,,,,,,,,,,,90.33,,,
520530,,,28.30,52.65,,,1:54.44,,,5:10.22,,,,,10:03.20,,,,58.59,,,2:05.56,,,1:15.36,,,2:43.57,,,1:00.35,,,,,2:41.60,1:23.60,,2:12.51,,,4:37.71,,,,,36.89,28.69,,,30.84,,,38.43,,,,,56.97,,,,40.31,,,35.88,,,99.83,,,100.00,,,54.47,,,,,84.11,100.00,,47.17,,,38.42,,
1309478,24.26,,,52.59,,,,,2:26.93,6:00.87,,,,,,,,,59.47,,,2:11.59,,,1:12.00,,,,,3:06.79,55.13,,,,,,1:04.64,,2:11.83,,,,,,30.97,,,28.26,,,,,85.07,100.00,,,,,,,,,46.68,,,56.27,,,74.41,,,,,96.05,17.99,,,,,,73.19,,44.93,,,,,
1376529,24.80,,,54.18,,,1:56.53,,,5:16.92,,,,,,,,20:40.72,56.48,,,2:02.56,,,1:22.03,,,2:49.86,,,59.76,,,2:19.20,,,1:05.33,,,,2:40.93,4:40.26,,,39.85,,,40.15,,,38.08,,,47.52,,,,,,,,96.14,25.80,,,26.44,,,100.00,,,100.00,,,50.01,,,73.84,,,78.77,,,,71.65,42.24,,
1177932,23.79,,,52.68,,,2:00.77,,,5:34.43,,,,,,,,,,,1:19.64,2:20.38,,,1:05.02,,,2:28.77,,,57.85,,,2:22.02,,,,,2:09.72,,,4:50.12,,,23.56,,,28.91,,,53.60,,,73.18,,,,,,,,,,,100.00,89.50,,,28.71,,,51.67,,,36.18,,,84.56,,,,,38.13,,,57.68,,
568656,24.02,,,53.47,,,1:56.84,,,,,,,,,,,,1:08.33,,,,,,,,,,,,57.63,,,2:14.85,,,,,2:31.79,,,,,,27.15,,,34.75,,,39.18,,,,,,,,,,,,100.00,,,,,,,,,,,,34.64,,,58.14,,,,,100.00,,,,,
685005,25.13,,,59.10,,,2:15.61,,,7:26.15,,,,,,,,,,,,,,,1:06.52,,,,,,,,,,,,,,2:18.87,,,,,,45.46,,,81.61,,,100.00,,,100.00,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,69.25,,,,,
462375,24.90,,,52.69,,,1:54.98,,,5:23.79,,,,,,,,,57.24,,,2:02.69,,,1:17.14,,,2:50.52,,,59.05,,,2:19.79,,,1:10.80,,,,2:35.60,5:11.06,,,41.53,,,28.98,,,32.69,,,57.26,,,,,,,,,30.90,,,26.84,,,100.00,,,100.00,,,44.77,,,76.05,,,100.00,,,,55.25,94.11,,
453982,24.18,,,52.17,,,1:54.77,,,5:07.57,,,10:27.77,,,17:35.54,,,58.10,,,2:03.77,,,1:04.42,,,2:25.05,,,55.75,,,2:07.91,,,1:03.15,,2:08.61,,,4:28.67,,,29.69,,,25.23,,,31.97,,,34.93,,,29.75,,,32.61,,,36.84,,,30.20,,,25.20,,,40.65,,,21.98,,,35.11,,,61.56,,34.64,,,25.43,,
1264273,,,28.59,,,1:00.73,1:53.82,,,4:59.75,,,10:28.08,,,17:33.36,,,1:01.71,,,2:15.92,,,1:15.69,,,,,3:23.92,,,1:04.21,,,2:22.45,1:05.45,,2:13.66,,,4:37.22,,,,,41.11,,,31.38,28.74,,,24.98,,,29.94,,,31.79,,,63.77,,,72.10,,,100.00,,,,,100.00,,,20.79,,,26.42,79.75,,51.01,,,37.69,,
455859,24.17,,,,,59.52,,,2:10.70,5:14.10,,,,,,,,,57.67,,,2:08.98,,,1:13.78,,,,,,57.95,,,2:19.31,,,,,2:10.33,,,4:37.60,,,29.53,,,,,23.74,,,30.56,43.65,,,,,,,,,33.85,,,47.21,,,87.59,,,,,,36.88,,,74.25,,,,,40.08,,,38.26,,
737956,,,29.42,,,1:02.67,1:54.71,,,5:03.55,,,10:24.11,,,17:18.80,,,1:08.64,,,,,2:44.63,1:20.47,,,2:56.16,,,58.09,,,2:30.70,,,,,2:11.68,,,4:37.22,,,,,53.67,,,44.28,31.76,,,29.75,,,27.52,,,26.44,,,100.00,,,,,100.00,100.00,,,100.00,,,37.87,,,100.00,,,,,44.44,,,37.69,,
577377,25.31,,,54.46,,,1:55.28,,,5:14.60,,,,,,18:47.42,,,56.49,,,2:01.50,,,,,1:29.58,2:42.74,,,,,1:10.87,,,,,,2:08.96,,,4:39.74,,,48.59,,,42.32,,,33.72,,,44.33,,,,,,61.36,,,25.86,,,23.22,,,,,100.00,98.22,,,,,62.06,,,,,,35.74,,,41.46,,
1249849,25.51,,,54.57,,,1:57.84,,,5:16.32,,,11:03.09,,,,,18:44.74,,,1:17.81,2:26.30,,,1:11.12,,,2:38.49,,,1:04.10,,,,,,1:14.36,,2:18.79,,,5:03.88,,,52.12,,,43.18,,,42.76,,,46.69,,,52.73,,,,,46.38,,,100.00,100.00,,,68.13,,,83.17,,,84.90,,,,,,100.00,,68.95,,,81.05,,
1179975,24.91,,,,,1:01.45,1:54.81,,,5:08.59,,,10:41.23,,,,,,1:05.53,,,2:16.78,,,,,1:40.87,2:46.76,,,,,,,,,,,2:24.32,,,,,,41.70,,,,,36.08,32.10,,,36.27,,,38.21,,,,,,95.91,,,75.37,,,,,100.00,100.00,,,,,,,,,,,89.84,,,,,
1337276,,,28.83,54.10,,,1:56.22,,,5:34.21,,,,,11:20.84,,,,1:00.10,,,2:11.50,,,1:12.55,,,,,3:06.51,1:01.52,,,2:28.23,,,1:06.69,,2:13.68,,,4:51.29,,,,,44.67,39.54,,,36.99,,,72.84,,,,,100.00,,,,51.36,,,55.95,,,78.41,,,,,95.17,63.57,,,100.00,,,90.10,,51.08,,,59.58,,
1164676,26.48,,,,,1:05.60,,,2:19.88,,,4:58.63,11:52.06,,,19:47.01,,,1:00.34,,,2:06.78,,,,,1:31.96,2:48.06,,,1:01.39,,,2:12.14,,,1:20.84,,2:17.10,,,4:44.05,,,70.02,,,,,65.33,,,59.82,,,68.39,88.89,,,88.16,,,53.17,,,39.85,,,,,100.00,100.00,,,62.54,,,48.86,,,100.00,,62.89,,,48.05,,
932669,,,29.88,,,1:03.06,1:59.01,,,5:16.13,,,11:41.85,,,,,,1:05.65,,,,,2:59.83,1:13.87,,,,,,59.23,,,2:15.63,,,1:18.11,,2:11.76,,,4:51.54,,,,,60.94,,,46.97,47.02,,,46.43,,,80.93,,,,,,96.98,,,,,100.00,88.27,,,,,,46.08,,,60.88,,,100.00,,44.70,,,59.99,,
539256,26.37,,,58.15,,,2:04.94,,,6:04.41,,,,,,,,,58.48,,,2:16.44,,,1:21.08,,,2:53.75,,,59.27,,,2:11.17,,,1:06.11,,2:17.65,,,5:02.45,,,67.92,,,73.04,,,69.96,,,100.00,,,,,,,,,39.53,,,74.07,,,100.00,,,100.00,,,46.38,,,45.62,,,85.21,,64.85,,,78.52,,
2448299,28.66,,,,,,2:06.95,,,,,,13:33.00,,,22:32.50,,,,,,2:39.04,,,1:14.42,,,3:02.90,,,,,,,,,,,2:40.93,,,,,,100.00,,,,,,78.24,,,,,,100.00,,,100.00,,,,,,100.00,,,92.49,,,100.00,,,,,,,,,,,100.00,,,,,
501699,,,28.32,52.83,,,1:56.82,,,5:30.00,,,,,10:21.27,,,,,,1:17.43,2:21.24,,,1:03.90,,,2:21.23,,,,,1:12.67,2:23.90,,,1:10.34,,,,2:30.50,4:37.62,,,,,37.18,30.01,,,39.11,,,66.42,,,,,71.41,,,,,,100.00,92.99,,,22.22,,,29.90,,,,,74.64,91.95,,,100.00,,,,40.57,38.29,,
417179,,,29.70,55.18,,,,,2:15.18,5:22.00,,,10:55.99,,,19:08.00,,,58.09,,,2:05.08,,,1:23.07,,,2:53.79,,,1:04.17,,,,,,1:03.39,,2:14.69,,,4:47.94,,,,,58.07,48.00,,,,,44.35,54.68,,,47.91,,,70.31,,,36.77,,,34.34,,,100.00,,,100.00,,,85.50,,,,,,63.39,,54.51,,,54.17,,
462388,,,28.45,,,1:00.71,,,2:09.21,5:02.61,,,10:26.71,,,17:17.30,,,,,1:11.44,2:12.30,,,1:14.54,,,2:40.01,,,59.94,,,2:12.58,,,1:09.97,,,,2:34.19,4:38.73,,,,,39.06,,,31.25,,,26.18,28.56,,,29.10,,,25.90,,,,,66.47,58.79,,,93.41,,,88.46,,,51.37,,,50.34,,,100.00,,,,51.09,39.94,,
511087,25.05,,,56.06,,,,,2:15.53,5:12.54,,,10:41.34,,,17:51.56,,,57.79,,,2:06.13,,,1:08.25,,,,,2:47.27,,,1:07.32,2:08.30,,,1:03.24,,2:10.97,,,4:32.77,,,44.09,,,55.14,,,,,45.46,41.53,,,38.29,,,38.69,,,34.68,,,37.73,,,48.70,,,,,41.07,,,39.05,36.34,,,62.24,,42.13,,,31.22,,
608183,24.99,,,52.71,,,1:52.82,,,5:04.32,,,,,9:30.58,17:36.94,,,59.93,,,2:07.65,,,,,1:43.11,,,,,,1:04.01,2:01.32,,,1:13.26,,2:09.61,,,4:29.26,,,43.06,,,29.13,,,25.40,,,30.73,,,,,33.01,33.13,,,50.09,,,42.73,,,,,100.00,,,,,,19.67,15.43,,,100.00,,37.78,,,26.25,,
1286440,,,28.41,,,1:01.28,,,2:10.21,,,,,,,,,18:23.70,,,1:05.63,,2:20.22,,,,,,,,,,1:05.57,,,,,,,,2:25.82,,,5:16.56,,,38.48,,,34.96,,,29.11,,,,,,,,,38.37,,,29.29,,38.40,,,,,,,,,,28.56,,,,,,,,27.95,,,37.36
611433,,,28.88,53.38,,,1:53.81,,,5:07.20,,,,,9:27.75,,,18:01.90,59.09,,,2:05.88,,,1:14.29,,,2:30.74,,,58.37,,,2:12.64,,,1:10.93,,2:08.40,,,4:33.81,,,,,45.42,34.08,,,28.71,,,34.45,,,,,31.06,,,30.39,43.91,,,36.92,,,91.48,,,57.73,,,39.86,,,50.54,,,100.00,,33.99,,,32.71,,
571469,,,29.82,,,1:03.10,,,2:14.86,5:05.15,,,,,9:26.03,,,18:32.73,1:05.05,,,2:19.50,,,1:06.71,,,2:26.19,,,1:05.44,,,2:25.09,,,,,2:09.38,,,4:31.23,,,,,59.98,,,47.25,,,43.33,31.80,,,,,29.88,,,41.77,91.66,,,85.98,,,38.92,,,43.97,,,96.67,,,96.73,,,,,37.06,,,29.02,,
1196572,,,30.80,58.48,,,,,2:17.04,,,4:38.52,,,9:39.15,17:51.05,,,,,1:18.34,,,,1:10.92,,,2:32.90,,,,,1:10.03,2:09.21,,,1:07.50,,,,2:33.98,4:36.53,,,,,76.18,75.98,,,,,50.35,,,36.80,,,39.05,38.49,,,,,100.00,,,,66.72,,,64.57,,,,,56.40,39.24,,,97.07,,,,50.48,36.68,,
852170,,,30.08,,,1:03.43,2:02.17,,,5:17.80,,,11:16.06,,,18:45.50,,,,,1:16.66,,,2:49.33,1:16.09,,,,,,,,1:06.94,2:06.45,,,,,2:09.23,,,4:39.92,,,,,64.18,,,49.56,58.97,,,48.75,,,61.81,,,60.55,,,,,100.00,,,100.00,100.00,,,,,,,,36.72,30.57,,,,,36.58,,,41.73,,
566755,24.48,,,53.07,,,1:57.40,,,5:05.36,,,,,,,,,57.20,,,2:03.79,,,1:10.22,,,2:34.89,,,55.25,,,2:05.14,,,57.87,,2:07.21,,,4:29.36,,,34.54,,,31.77,,,41.18,,,32.07,,,,,,,,,30.63,,,30.26,,,61.86,,,71.04,,,18.76,,,26.58,,,24.56,,30.32,,,26.39,,
657315,,,29.71,55.18,,,1:58.58,,,5:18.77,,,11:01.36,,,18:21.37,,,59.47,,,2:07.17,,,1:10.28,,,2:31.83,,,1:02.82,,,2:24.40,,,1:22.51,,2:10.24,,,4:48.72,,,,,58.23,48.00,,,45.45,,,50.10,,,51.55,,,50.50,,,46.68,,,41.14,,,62.27,,,61.16,,,74.10,,,93.95,,,100.00,,39.79,,,55.42,,
1157144,25.53,,,53.77,,,2:07.70,,,5:41.93,,,,,,,,,56.72,,,2:06.12,,,,,1:15.57,2:21.72,,,,,1:10.03,2:22.52,,,,,2:03.72,,,,,5:04.61,52.47,,,37.02,,,81.40,,,85.02,,,,,,,,,27.39,,,37.70,,,,,31.24,31.25,,,,,56.40,86.51,,,,,19.97,,,,,22.49
895327,,28.56,,,1:02.86,,,2:16.34,,,,5:01.16,,,,,,,,,,,,,,1:12.43,,,2:35.13,,,,1:17.04,,,,,1:08.05,,2:31.65,,,,5:34.73,,56.16,,,59.97,,,61.57,,,,72.68,,,,,,,,,,,,,,30.15,,,25.95,,,,100.00,,,,,60.52,,61.26,,,,62.21
1275501,,26.72,,,59.68,,,,2:10.95,,,,,,,,,,,1:03.78,,,2:15.85,,,,1:13.29,,,2:32.88,,1:03.49,,,,,,1:03.38,,2:15.70,,,4:59.13,,,28.06,,,37.05,,,,31.31,,,,,,,,,,,32.47,,,25.95,,,,19.80,,,7.94,,31.70,,,,,,29.88,,15.82,,,26.61,
520058,,,29.63,,,1:02.74,,,2:15.29,,,4:47.15,12:19.96,,,20:06.31,,,1:01.57,,,2:14.17,,,1:08.20,,,2:27.99,,,1:03.04,,,2:23.53,,,1:02.99,,2:10.67,,,4:37.07,,,,,56.96,,,44.76,,,44.70,,,49.82,100.00,,,97.44,,,62.67,,,65.58,,,48.37,,,49.31,,,75.92,,,90.48,,,60.34,,41.17,,,37.47,,
611734,25.41,,,54.39,,,1:54.60,,,5:09.10,,,,,,,,,1:00.41,,,,,2:36.84,1:03.24,,,2:17.41,,,1:05.11,,,,,,1:12.16,,2:08.36,,,,,,50.35,,,41.78,,,31.38,,,36.94,,,,,,,,,53.70,,,,,74.72,18.50,,,19.72,,,93.73,,,,,,100.00,,33.86,,,,,
747065,,,31.87,58.78,,,2:00.52,,,5:21.14,,,,,9:57.46,,,,1:06.31,,,,,2:51.77,,,1:22.71,,,2:51.00,,,1:10.09,,,2:28.75,1:08.74,,,,2:34.41,,,5:12.94,,,95.08,78.69,,,52.65,,,53.45,,,,,52.56,,,,100.00,,,,,100.00,,,71.75,,,50.65,,,56.80,,,43.81,100.00,,,,51.73,,,32.74
558020,,,30.61,,,1:05.63,,,2:20.62,5:37.76,,,,,10:17.11,19:13.27,,,1:08.02,,,,,2:51.50,1:13.19,,,2:32.92,,,,,1:08.22,2:12.41,,,,1:16.11,,,2:36.90,4:47.33,,,,,72.96,,,65.56,,,62.36,78.37,,,,,68.01,72.65,,,100.00,,,,,100.00,83.15,,,64.63,,,,,44.66,49.76,,,,100.00,,,59.15,53.20,,
2455745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814983,23.54,,,52.29,,,1:59.95,,,,,,,,,,,,1:04.08,,,2:20.99,,,,,,,,,1:03.18,,,,,,1:10.09,,2:18.41,,,,,,19.74,,,26.09,,,50.51,,,,,,,,,,,,83.26,,,91.97,,,,,,,,,77.09,,,,,,100.00,,67.58,,,,,
1132365,,,27.26,,,58.69,,,2:08.59,5:04.09,,,,,9:50.36,,,,,,1:05.17,,,2:21.10,,,1:23.30,2:31.64,,,,,1:12.78,,,,1:02.79,,,,2:26.56,,,,,,22.45,,,18.68,,,24.39,30.44,,,,,47.22,,,,,,26.61,,,27.49,,,75.43,60.56,,,,,75.43,,,,58.83,,,,29.89,,,
494838,24.98,,,,,1:01.76,1:54.95,,,,,4:47.68,,,,,,,1:06.62,,,,,,1:06.07,,,,,2:47.58,1:04.68,,,,,,1:12.83,,,,2:37.73,,,5:23.43,42.89,,,,,38.13,32.58,,,,,50.65,,,,,,,100.00,,,,,,34.99,,,,,41.85,89.93,,,,,,100.00,,,,61.67,,,46.43
576858,23.39,,,50.93,,,1:51.54,,,5:29.73,,,,,,,,,1:01.29,,,,,,1:08.28,,,2:28.64,,,1:06.96,,,,,,1:05.41,,2:13.09,,,,,,17.49,,,16.58,,,21.22,,,66.02,,,,,,,,,60.47,,,,,,48.89,,,51.27,,,100.00,,,,,,79.42,,49.10,,,,,
1136246,23.99,,,51.74,,,1:50.74,,,,,4:35.82,,,9:32.09,,,,1:02.12,,,,,2:41.08,1:09.45,,,,,,57.11,,,2:11.82,,,1:07.06,,2:12.34,,,,,,26.68,,,22.18,,,18.65,,,,,32.89,,,34.06,,,,67.04,,,,,89.19,56.63,,,,,,31.06,,,47.79,,,93.26,,46.61,,,,,
418650,,,27.29,52.01,,,1:54.41,,,5:20.58,,,,,,,,,1:02.27,,,2:15.95,,,1:11.44,,,2:33.71,,,,,1:03.26,2:04.18,,,1:06.47,,2:07.40,,,4:41.39,,,,,22.85,24.09,,,30.74,,,52.66,,,,,,,,,68.24,,,72.22,,,70.39,,,67.18,,,,,15.55,23.71,,,88.23,,30.91,,,43.96,,
505841,,,27.90,,,1:01.08,1:55.42,,,,,4:44.64,,,9:58.42,,,18:38.76,1:00.93,,,2:09.69,,,1:04.73,,,2:19.68,,,1:02.14,,,2:23.42,,,1:06.08,,2:06.04,,,4:30.10,,,,,31.21,,,33.65,34.20,,,,,45.95,,,53.29,,,44.07,57.68,,,49.64,,,27.00,,,25.70,,,68.54,,,90.05,,,84.96,,26.79,,,27.43,,
1224784,,,27.41,,,58.70,,,2:07.07,,4:33.98,,,9:36.91,,,,,,,1:15.16,,,,,1:19.24,,,,3:01.66,,1:07.56,,,,,,,,,2:30.35,,,,,,24.47,,,18.74,,,20.06,,42.09,,,49.93,,,,,,,93.69,,,,,70.11,,,,80.41,,58.48,,,,,,,,,40.15,,,
637306,,,28.57,53.99,,,1:59.38,,,5:16.22,,,,,,,,,57.99,,,2:11.41,,,1:08.32,,,2:29.31,,,57.02,,,2:29.30,,,1:04.10,,2:10.93,,,4:43.63,,,,,40.82,38.69,,,48.39,,,46.55,,,,,,,,,36.07,,,55.63,,,49.15,,,53.32,,,30.44,,,100.00,,,68.91,,42.01,,,47.40,,
508542,,,27.18,,56.52,,,2:02.13,,,,4:34.90,,,,,,,,1:02.31,,,2:16.31,,,,,,,,,,1:00.49,,2:11.43,,,1:04.96,,2:19.10,,,,5:16.25,,,21.39,,16.56,,,16.42,,,,31.57,,,,,,,,23.59,,,27.22,,,,,,,,,,1.15,,7.43,,,39.76,,24.67,,,,36.96
417594,23.63,,,51.51,,,,,2:08.53,5:04.38,,,,,9:52.83,,,18:26.19,1:00.94,,,2:09.63,,,1:03.30,,,,,2:38.91,,,1:04.16,2:05.05,,,1:05.14,,2:03.13,,,4:25.43,,,21.11,,,20.58,,,,,24.22,30.81,,,,,49.07,,,39.30,57.76,,,49.43,,,18.84,,,,,21.10,,,20.51,26.31,,,77.22,,18.28,,,20.98,,
450110,,,28.10,,,59.92,,,2:09.67,5:06.44,,,,,9:53.91,,,,,,1:07.75,,,2:30.12,1:15.16,,,,,,,,1:07.11,,,,1:07.72,,2:09.37,,,,,,,,34.03,,,26.23,,,27.52,33.46,,,,,49.88,,,,,,42.13,,,53.33,98.25,,,,,,,,37.76,,,,99.00,,37.02,,,,,
507388,24.43,,,,,1:01.08,1:55.83,,,5:21.59,,,11:03.56,,,19:31.48,,,58.70,,,2:11.01,,,1:21.23,,,2:53.13,,,57.40,,,2:06.73,,,1:03.50,,2:15.82,,,4:50.58,,,33.72,,,,,33.65,35.63,,,54.10,,,53.05,,,80.91,,,41.10,,,54.22,,,100.00,,,100.00,,,33.05,,,31.43,,,64.24,,58.40,,,58.42,,
654382,,,29.88,56.05,,,2:06.40,,,5:40.28,,,,,10:54.24,,,,59.94,,,2:11.67,,,1:12.40,,,,,3:10.95,57.80,,,,,2:28.50,1:08.29,,,,2:37.03,4:48.65,,,,,60.94,55.06,,,75.95,,,82.37,,,,,100.00,,,,50.16,,,56.55,,,77.31,,,,,100.00,35.83,,,,,43.09,100.00,,,,59.54,55.31,,
691435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286420,25.38,,,56.59,,,2:18.58,,,6:05.58,,,12:57.07,,,20:35.92,,,1:04.49,,,2:30.62,,,1:05.21,,,2:19.97,,,59.63,,,2:18.36,,,1:03.67,,2:11.78,,,4:43.12,,,49.82,,,59.56,,,100.00,,,100.00,,,100.00,,,100.00,,,86.78,,,100.00,,,29.83,,,26.48,,,49.04,,,70.73,,,65.56,,44.77,,,46.61,,
1032375,26.13,,,55.13,,,,,,,,,,,,,,,1:05.50,,,,,,1:08.60,,,2:37.21,,,,,,,,,1:02.13,,2:25.30,,,,,,63.41,,,47.60,,,,,,,,,,,,,,,95.64,,,,,,50.98,,,78.79,,,,,,,,,53.90,,93.71,,,,,
520135,,,28.29,52.78,,,,,2:09.62,,,4:38.18,,,9:37.51,18:05.21,,,57.60,,,2:03.13,,,1:12.22,,,,,2:58.76,,,1:06.24,,,2:33.49,1:02.70,,2:08.43,,,4:33.76,,,,,36.75,29.64,,,,,27.38,,,36.30,,,37.88,44.02,,,33.37,,,28.20,,,76.00,,,,,71.96,,,32.51,,,57.90,58.15,,34.08,,,32.64,,
273825,24.14,,,52.65,,,1:58.63,,,,,,,,,,,,58.67,,,2:13.09,,,1:08.14,,,,,2:55.87,1:00.76,,,,,,,,2:23.09,,,,,,26.33,,,26.12,,,41.57,,,,,,,,,,,,35.96,,,57.26,,,42.11,,,,,75.22,52.53,,,,,,,,79.00,,,,,
1131205,,,29.05,,,1:02.90,2:00.44,,,,,4:58.95,,,10:40.54,,,,,,1:11.99,2:13.72,,,1:12.56,,,2:37.90,,,58.69,,,2:11.85,,,1:04.96,,2:12.89,,,4:43.82,,,,,47.98,,,45.86,52.35,,,,,68.93,,,87.77,,,,,,70.32,63.93,,,78.48,,,81.15,,,42.15,,,47.89,,,75.76,,48.43,,,47.69,,
