ID,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
857206,,,26.11,,,56.67,,,2:02.73,,,,,,,,,,,,1:02.46,,2:09.57,,,,1:07.54,,2:22.03,,,,1:03.31,,,,,1:01.03,,,2:11.99,,4:30.71,,,,47.11,,,42.77,,,36.91,,,,,,,,,,,,55.24,,39.8,,,,29.6,,29.14,,,,61.72,,,,,16.55,,,26.49,,18.17,
857206,,,26.11,,,56.67,,,2:02.73,,,,,,,,,,,,1:02.46,,2:09.57,,,,1:07.54,,2:22.03,,,,1:03.31,,,,,1:01.03,,,2:11.99,,4:30.71,,,,47.11,,,42.77,,,36.91,,,,,,,,,,,,55.24,,39.8,,,,29.6,,29.14,,,,61.72,,,,,16.55,,,26.49,,18.17,
1720619,22.86,,,51.81,,,1:55.31,,,5:17.67,,,11:16.98,,,18:39.10,,,1:02.85,,,2:39.18,,,1:09.24,,,2:49.91,,,56.11,,,2:19.57,,,,,2:12.05,,,,,,53.89,,,68.51,,,73.59,,,78.23,,,86.7,,,81.92,,,100.0,,,100.0,,,100.0,,,100.0,,,68.48,,,100.0,,,,,90.51,,,,,
818723,24.21,,,53.58,,,2:03.83,,,5:35.14,,,,,,,,,57.47,,,2:08.62,,,,,,,,,,,1:21.00,,,,,,2:21.04,,,,,,30.17,,,35.58,,,65.49,,,74.28,,,,,,,,,32.47,,,45.99,,,,,,,,,,,100.0,,,,,,77.26,,,,,
917402,27.61,,,1:00.53,,,2:11.02,,,5:49.70,,,,,,,,,,,1:26.00,2:33.06,,,1:20.68,,,,,,1:08.59,,,,,,1:47.44,,,,3:14.61,,,,92.59,,,95.04,,,95.84,,,94.91,,,,,,,,,,,100.0,100.0,,,100.0,,,,,,100.0,,,,,,100.0,,,,100.0,,,
1732333,,,24.73,,,53.11,1:44.12,,,5:14.08,,,,,,,,,,,1:00.26,1:59.13,,,59.21,,,2:20.04,,,51.06,,,2:06.32,,,,,1:53.86,,,4:33.85,,,,,33.2,,,24.5,27.42,,,76.47,,,,,,,,,,,33.67,51.76,,,32.54,,,70.97,,,29.1,,,75.52,,,,,23.43,,,70.58,,
325951,,,25.74,47.63,,,1:41.52,,,4:36.77,,,10:10.29,,,,,,58.66,,,2:07.62,,,1:09.18,,,,,3:15.60,53.03,,,2:01.22,,,,,1:57.00,,,,,4:54.06,,,48.26,25.08,,,13.11,,,19.05,,,40.26,,,,,,82.72,,,77.56,,,100.0,,,,,100.0,36.11,,,45.41,,,,,28.3,,,,,52.5
325951,,,25.74,47.63,,,1:41.52,,,4:36.77,,,10:10.29,,,,,,58.66,,,2:07.62,,,1:09.18,,,,,3:15.60,53.03,,,2:01.22,,,,,1:57.00,,,,,4:54.06,,,48.26,25.08,,,13.11,,,19.05,,,40.26,,,,,,82.72,,,77.56,,,100.0,,,,,100.0,36.11,,,45.41,,,,,28.3,,,,,52.5
2666987,22.75,,,49.32,,,2:02.39,,,5:42.90,,,,,,,,,1:02.86,,,,,,,,,,,,52.33,,,,,,58.52,,2:10.12,,,,,,51.7,,,44.2,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,38.89,,,,,,90.63,,83.73,,,,,
356104,,,25.56,48.27,,,1:45.67,,,4:47.38,,,10:06.33,,,16:50.20,,,55.18,,,2:02.71,,,,,,,,,,,58.15,1:57.47,,,,,1:59.43,,,4:13.02,,,,,45.2,30.15,,,27.43,,,33.16,,,37.56,,,41.6,,,52.26,,,57.95,,,,,,,,,,,30.36,32.42,,,,,36.4,,,33.43,,
234433,21.45,,,,,52.69,1:41.25,,,4:41.14,,,,,9:10.95,,,,,,1:09.08,,,2:42.79,1:02.32,,,,,2:49.17,,,1:01.07,,,,1:05.04,,1:56.62,,,4:18.50,,,27.31,,,,,21.59,17.25,,,26.85,,,,,46.75,,,,,,100.0,,,100.0,54.38,,,,,100.0,,,53.87,,,,100.0,,32.55,,,43.63,,
234433,21.45,,,,,52.69,1:41.25,,,4:41.14,,,,,9:10.95,,,,,,1:09.08,,,2:42.79,1:02.32,,,,,2:49.17,,,1:01.07,,,,1:05.04,,1:56.62,,,4:18.50,,,27.31,,,,,21.59,17.25,,,26.85,,,,,46.75,,,,,,100.0,,,100.0,54.38,,,,,100.0,,,53.87,,,,100.0,,32.55,,,43.63,,
555323,27.33,,,59.28,,,2:08.00,,,5:42.17,,,,,,,,,1:11.48,,,2:34.46,,,1:18.89,,,2:51.47,,,1:11.72,,,,,,,,2:27.48,,,5:08.57,,,82.87,,,79.59,,,77.58,,,82.97,,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,95.89,,,86.22,,
337282,24.79,,,53.50,,,2:00.75,,,5:35.21,,,11:32.19,,,,,,1:00.86,,,2:16.29,,,1:13.38,,,2:41.57,,,,,1:12.92,,,,1:04.61,,2:20.24,,,,,,39.68,,,34.98,,,53.52,,,71.79,,,71.03,,,,,,56.43,,,73.5,,,82.93,,,92.36,,,,,84.42,,,,51.58,,70.33,,,,,
1079601,,,28.67,55.54,,,2:04.73,,,,,5:09.71,14:39.93,,,24:16.64,,,1:09.27,,,2:36.40,,,1:06.73,,,2:30.71,,,1:04.41,,,,,,1:09.23,,2:16.76,,,5:11.02,,,,,43.46,51.64,,,67.15,,,,,84.95,100.0,,,100.0,,,100.0,,,100.0,,,39.53,,,59.72,,,87.9,,,,,,100.0,,61.44,,,91.21,,
1319116,23.64,,,51.75,,,1:55.15,,,,,,,,,,,,54.92,,,2:04.36,,,,,,,,,55.14,,,,,,1:06.98,,,,2:43.73,,,,21.26,,,22.26,,,33.27,,,,,,,,,,,,15.74,,,32.05,,,,,,,,,18.06,,,,,,92.58,,,,80.71,,,
610614,,,29.07,,,59.95,1:50.70,,,4:59.56,,,10:22.97,,,,,,55.88,,,2:02.97,,,1:07.62,,,2:17.18,,,54.67,,,2:03.42,,,1:05.99,,2:01.50,,,4:23.70,,,,,48.29,,,26.42,18.52,,,24.74,,,26.82,,,,,,21.86,,,27.71,,,44.65,,,19.13,,,15.09,,,21.47,,,84.21,,13.68,,,18.65,,
610614,,,29.07,,,59.95,1:50.70,,,4:59.56,,,10:22.97,,,,,,55.88,,,2:02.97,,,1:07.62,,,2:17.18,,,54.67,,,2:03.42,,,1:05.99,,2:01.50,,,4:23.70,,,,,48.29,,,26.42,18.52,,,24.74,,,26.82,,,,,,21.86,,,27.71,,,44.65,,,19.13,,,15.09,,,21.47,,,84.21,,13.68,,,18.65,,
853486,,,27.77,,,1:00.80,1:58.88,,,5:24.13,,,,,,,,,59.49,,,2:11.58,,,1:12.85,,,2:45.90,,,59.54,,,2:25.42,,,1:05.69,,2:16.57,,,5:00.43,,,,,29.4,,,31.83,46.55,,,57.75,,,,,,,,,46.83,,,56.23,,,80.62,,,100.0,,,48.37,,,98.07,,,81.72,,61.02,,,74.98,,
821845,,,29.40,,,1:03.64,,,2:12.82,5:05.39,,,10:23.24,,,17:33.61,,,1:03.23,,,,,2:30.56,1:14.19,,,2:35.64,,,,,1:06.17,,,2:25.54,,,2:08.29,,,,,5:13.38,,,53.36,,,51.04,,,36.97,32.11,,,26.99,,,31.89,,,76.1,,,,,54.67,90.72,,,73.52,,,,,32.09,,,34.76,,,33.65,,,,,33.29
505606,19.72,,,43.80,,,1:44.70,,,4:54.00,,,,,,,,,47.73,,,,,2:47.52,57.08,,,,,,47.05,,,1:56.40,,,,,1:57.30,,,4:37.98,,,1.0,,,1.3,,,29.55,,,44.92,,,,,,,,,3.63,,,,,100.0,18.85,,,,,,1.22,,,37.55,,,,,34.86,,,78.37,,
1179135,,,,52.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661616,,27.04,,,58.4,,,,2:06.08,,,4:24.84,,8:57.01,,,,17:56.26,,,1:09.95,,2:22.04,,,1:13.89,,,,2:40.00,,,1:02.95,,2:14.37,,,1:06.50,,2:17.48,,,,4:54.79,,32.68,,,28.48,,,,18.06,,,17.72,,20.43,,,,28.57,,,63.4,,43.78,,,36.83,,,,26.2,,,19.01,,14.7,,,21.05,,17.65,,,,13.24
675125,,,,,,1:02.17,,,2:12.05,,,4:36.10,,,9:45.28,,18:13.56,,,,,,,,,,,,,,,,1:06.30,,,2:23.16,,1:13.52,,,,,,,,,,,,40.88,,,34.62,,,33.29,,,43.48,,34.4,,,,,,,,,,,,,,,,32.87,,,28.31,,100.0,,,,,,
598204,,,28.89,55.07,,,,,2:16.57,,,4:56.91,11:10.61,,,,,19:07.47,1:06.09,,,,,,,,1:34.66,,,,1:01.27,,,2:19.45,,,1:06.34,,2:21.06,,,,,,,,46.93,47.12,,,,,49.78,,,65.46,55.61,,,,,55.61,100.0,,,,,,,,100.0,,,,60.77,,,74.78,,,64.0,,73.32,,,,,
683852,,,23.00,44.01,,,,,1:49.30,4:29.58,,,,,,,,,50.66,,,2:00.18,,,,,,,,,49.42,,,,,,,,,,,,,,,,7.35,2.75,,,,,2.02,11.95,,,,,,,,,23.71,,,55.78,,,,,,,,,17.15,,,,,,,,,,,,,
627741,21.01,,,45.68,,,1:39.17,,,4:39.55,,,,,,,,,48.63,,,,,2:03.43,1:05.35,,,3:19.35,,,50.12,,,1:56.04,,,56.39,,1:54.90,,,4:10.46,,,19.7,,,14.77,,,10.23,,,24.73,,,,,,,,,9.54,,,,,10.28,77.86,,,100.0,,,22.15,,,36.28,,,70.67,,26.81,,,30.73,,
335545,,,28.11,54.01,,,1:54.51,,,,,4:37.16,,,,,,,1:03.74,,,,,,,,,,,,57.72,,,2:08.38,,,,,2:13.55,,,,,,,,42.31,36.07,,,27.43,,,,,41.21,,,,,,,74.06,,,,,,,,,,,,30.9,,,32.7,,,,,45.71,,,,,
403167,22.15,,,48.39,,,1:54.29,,,5:54.21,,,,,,,,,,,1:10.05,2:26.76,,,57.80,,,2:10.59,,,57.98,,,3:00.40,,,1:15.64,,2:08.85,,,5:32.52,,,34.08,,,31.11,,,60.96,,,100.0,,,,,,,,,,,100.0,100.0,,,18.34,,,33.03,,,77.59,,,100.0,,,100.0,,71.03,,,100.0,,
626202,,,30.99,56.03,,,1:58.88,,,5:17.31,,,,,,,,20:28.68,59.93,,,2:09.91,,,1:08.76,,,2:27.38,,,1:05.16,,,,,,,,2:10.99,,,4:54.10,,,,,79.44,54.9,,,46.55,,,48.06,,,,,,,,90.52,50.09,,,50.39,,,52.03,,,47.48,,,94.17,,,,,,,,42.2,,,64.21,,
1340851,,,27.43,51.66,,,,,2:05.19,4:52.44,,,10:01.75,,,17:29.21,,,,,1:02.64,1:56.31,,,1:12.72,,,2:35.12,,,,,1:07.86,2:03.02,,,1:03.80,,2:03.30,,,4:20.92,,,,,25.76,22.22,,,,,13.53,14.41,,,10.38,,,29.11,,,,,12.54,7.26,,,80.29,,,74.07,,,,,42.61,20.71,,,66.57,,18.58,,,13.3,,
672292,,23.79,,,,52.32,,,1:57.45,,3:52.16,,,,,,,,,,1:00.70,,2:04.37,,,58.92,,,2:08.51,,,53.59,,,1:58.68,,,54.59,,1:56.05,,,4:07.73,,,24.09,,,,12.57,,,20.12,,2.47,,,,,,,,,,42.57,,23.75,,,1.0,,,1.0,,,6.59,,,3.52,,,1.0,,1.0,,,1.0,
672292,,23.79,,,,52.32,,,1:57.45,,3:52.16,,,,,,,,,,1:00.70,,2:04.37,,,58.92,,,2:08.51,,,53.59,,,1:58.68,,,54.59,,1:56.05,,,4:07.73,,,24.09,,,,12.57,,,20.12,,2.47,,,,,,,,,,42.57,,23.75,,,1.0,,,1.0,,,6.59,,,3.52,,,1.0,,1.0,,,1.0,
563453,21.01,,,45.39,,,1:40.58,,,4:40.92,,,9:57.59,,,,,17:21.01,54.94,,,,,2:28.65,58.48,,,,,3:07.21,54.56,,,,,,1:18.08,,1:53.94,,,4:07.96,,,19.7,,,12.62,,,14.96,,,26.55,,,34.67,,,,,40.95,57.51,,,,,91.89,27.74,,,,,100.0,57.29,,,,,,100.0,,23.69,,,26.89,,
404031,22.71,,,49.45,,,1:46.15,,,4:48.25,,,10:09.45,,,,,17:25.27,58.87,,,2:08.06,,,1:02.70,,,2:14.31,,,54.70,,,2:09.02,,,57.58,,1:59.93,,,4:23.37,,,55.36,,,49.43,,,37.84,,,39.46,,,42.48,,,,,43.68,99.63,,,94.89,,,62.79,,,55.39,,,62.96,,,91.61,,,48.64,,47.52,,,56.67,,
965195,29.28,,,1:00.12,,,2:15.67,,,6:08.64,,,,,,,,,1:03.07,,,2:20.49,,,,,,,,,1:08.22,,,,,,,,2:27.53,,,5:49.90,,,100.0,,,89.14,,,100.0,,,100.0,,,,,,,,,73.59,,,88.16,,,,,,,,,100.0,,,,,,,,98.13,,,100.0,,
282550,22.1,,,47.30,,,1:43.16,,,4:51.42,,,10:30.16,,,,,,1:01.08,,,2:08.22,,,,,,,,,,,,,,,,,,,,,,,33.18,,,22.52,,,18.63,,,38.81,,,54.3,,,,,,100.0,,,80.06,,,,,,,,,,,,,,,,,,,,,,
357516,23.25,,,50.01,,,1:47.65,,,4:43.91,,,9:43.83,,,17:12.44,,,,,1:26.19,,,3:05.25,58.66,,,2:06.33,,,,,1:09.03,,,,,,1:56.47,,,,,4:52.61,54.9,,,44.62,,,34.67,,,28.43,,,22.92,,,51.09,,,,,100.0,,,100.0,23.66,,,20.52,,,,,100.0,,,,,,26.58,,,,,50.27
423703,26.66,,,56.65,,,2:04.12,,,5:33.86,,,,,,,,,1:08.81,,,2:23.33,,,1:12.01,,,2:36.25,,,1:07.92,,,2:28.35,,,,,2:20.80,,,4:57.56,,,69.82,,,56.86,,,62.0,,,70.03,,,,,,,,,100.0,,,96.18,,,67.55,,,69.68,,,100.0,,,100.0,,,,,70.59,,,67.09,,
726331,25.52,,,56.81,,,2:16.10,,,6:23.12,,,,,,,,,1:01.73,,,2:19.90,,,1:12.04,,,2:48.25,,,1:01.54,,,2:39.52,,,1:04.50,,2:21.67,,,5:26.33,,,52.29,,,61.41,,,100.0,,,100.0,,,,,,,,,63.93,,,87.58,,,74.7,,,100.0,,,63.73,,,100.0,,,72.08,,79.63,,,100.0,,
505592,25.7,,,56.37,,,,,2:25.62,5:43.78,,,,,11:54.39,,,22:25.93,1:01.15,,,2:15.06,,,1:07.89,,,2:30.42,,,1:00.08,,,2:17.17,,,1:04.14,,2:12.33,,,4:49.82,,,55.52,,,57.72,,,,,80.19,88.02,,,,,100.0,,,100.0,59.38,,,68.88,,,46.37,,,56.74,,,52.42,,,66.39,,,69.23,,46.58,,,57.19,,
276938,30.28,,,,,,,,,,,,,,,,,,,,,,,,59.48,,,,,,,,,,,,,,2:01.87,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,28.87,,,,,,,,,,,,,,44.87,,,,,
757328,,,28.28,,,1:00.20,,,2:06.83,,,4:28.45,,9:06.69,,,,,,,,,,,,,,,,,,,1:05.73,,,2:22.05,,,,,2:36.40,,,,,,37.88,,,34.59,,,20.16,,,22.55,,27.0,,,,,,,,,,,,,,,,,,,35.34,,,31.04,,,,,60.96,,,
348564,24.52,,,53.57,,,1:55.86,,,,,,,,,,,,1:04.63,,,2:22.58,,,1:22.81,,,,,,59.97,,,2:22.52,,,,,2:20.82,,,,,,32.34,,,32.8,,,31.95,,,,,,,,,,,,81.41,,,93.13,,,100.0,,,,,,46.69,,,81.19,,,,,70.66,,,,,
1244294,22.53,,,48.32,,,1:43.68,,,4:51.88,,,10:10.94,,,,,,55.13,,,2:00.77,,,1:03.02,,,2:15.90,,,50.92,,,1:52.91,,,1:03.25,,1:56.44,,,4:07.92,,,47.37,,,35.66,,,25.82,,,41.83,,,43.83,,,,,,59.14,,,58.07,,,59.61,,,56.34,,,28.05,,,25.63,,,100.0,,31.94,,,26.83,,
481898,20.84,,,45.86,,,1:44.30,,,,,4:16.33,10:13.90,,,16:41.21,,,50.71,,,1:56.99,,,55.11,,,2:02.66,,,51.13,,,2:06.92,,,,1:12.17,1:50.45,,,4:09.64,,,14.21,,,14.38,,,25.74,,,,,36.61,38.72,,,32.98,,,21.88,,,40.72,,,6.59,,,13.86,,,24.83,,,72.53,,,,92.08,10.02,,,26.66,,
1193028,,,29.34,56.48,,,,,2:17.01,5:26.04,,,11:15.61,,,,,20:05.04,,,1:15.71,2:22.72,,,1:20.11,,,,,,1:06.43,,,2:39.97,,,,1:35.76,2:24.16,,,,,5:46.85,,,52.43,58.64,,,,,50.25,60.54,,,61.49,,,,,79.79,,,97.95,99.09,,,100.0,,,,,,100.0,,,100.0,,,,100.0,89.21,,,,,80.37
484364,,,30.90,54.24,,,1:55.04,,,5:02.87,,,10:28.19,,,17:25.85,,,,,,2:24.65,,,,,,2:53.35,,,1:03.92,,,2:14.58,,,,,2:27.27,,,4:45.30,,,,,79.56,40.61,,,32.89,,,26.98,,,28.09,,,27.11,,,,,,100.0,,,,,,100.0,,,82.41,,,57.2,,,,,97.09,,,50.0,,
394681,25.15,,,54.60,,,,,2:30.16,5:27.92,,,12:12.33,,,,,,,,1:20.25,,,,1:02.67,,,2:24.33,,,55.87,,,2:11.21,,,1:05.66,,2:10.56,,,,,,99.98,,,92.34,,,,,100.0,98.81,,,100.0,,,,,,,,100.0,,,,56.28,,,84.87,,,62.56,,,90.52,,,100.0,,81.07,,,,,
1330793,26.97,,,58.47,,,2:10.67,,,6:07.04,,,,,,,,,1:10.31,,,2:33.44,,,1:16.53,,,3:00.46,,,1:04.62,,,2:36.44,,,1:19.43,,2:29.87,,,5:31.79,,,79.58,,,75.89,,,94.29,,,100.0,,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,89.41,,,100.0,,,100.0,,100.0,,,100.0,,
813110,,,26.57,51.28,,,1:49.98,,,5:02.40,,,11:02.25,,,,,,59.64,,,2:14.07,,,1:12.66,,,2:35.78,,,,,1:02.35,2:16.60,,,1:06.70,,2:09.10,,,4:43.28,,,,,14.52,18.98,,,16.24,,,26.39,,,49.9,,,,,,47.27,,,65.21,,,77.62,,,72.52,,,,,15.66,64.34,,,66.67,,33.1,,,46.86,,
815775,,23.95,,,53.82,,,,,,,,,,,,,,,,,,,,,,1:03.20,,2:13.97,,,,1:00.31,,2:09.82,,,58.31,,2:10.07,,,,,,29.57,,,37.08,,,,,,,,,,,,,,,,,,,,,,10.02,,9.83,,,,48.23,,39.55,,,35.3,,34.51,,,,
898867,,25.17,,,,54.81,,1:57.26,,,4:23.36,,,,,,,,,,,,,,,,,,,,,,1:00.22,,2:09.43,,,1:02.23,,,2:19.32,,,,,50.24,,,,36.74,,33.06,,,55.18,,,,,,,,,,,,,,,,,,,,,,47.58,,38.3,,,64.24,,,52.32,,,
1003245,24.0,,,59.56,,,,,,,,,,,,,,,,,,,,,1:03.15,,,,,,1:05.35,,,,,,,,2:55.96,,,,,,83.19,,,100.0,,,,,,,,,,,,,,,,,,,,,66.3,,,,,,100.0,,,,,,,,100.0,,,,,
844967,,25.46,,,56.35,,,2:01.55,,,,4:41.45,,,9:36.33,,,,,,1:07.35,,,,,1:11.15,,,,,,,1:04.45,,,,,,,,2:29.82,,,,,10.92,,,15.52,,,14.78,,,,41.08,,,40.03,,,,,,45.96,,,,,22.27,,,,,,,27.64,,,,,,,,41.61,,,
969605,26.26,,,57.31,,,2:06.37,,,5:35.21,,,11:26.64,,,18:58.19,,,1:05.87,,,,,2:44.99,1:09.70,,,2:30.90,,,1:02.54,,,2:25.00,,,,,2:15.66,,,4:50.66,,,65.84,,,65.69,,,75.83,,,74.38,,,69.48,,,66.0,,,98.96,,,,,100.0,58.31,,,58.23,,,71.79,,,96.36,,,,,57.85,,,58.55,,
318142,22.63,,,48.80,,,1:47.19,,,4:55.23,,,,,,23:10.10,,,56.21,,,,,,1:03.71,,,,,,51.65,,,,,2:20.73,,,1:59.80,,,4:26.64,,,42.92,,,34.45,,,32.96,,,44.29,,,,,,100.0,,,60.88,,,,,,58.14,,,,,,25.83,,,,,66.4,,,37.66,,,55.99,,
759672,,,28.92,,,1:01.20,,,2:11.86,,,4:37.45,,,9:38.28,19:28.36,,,1:19.05,,,,,,1:14.26,,,,,,,,1:08.80,,,,,,2:14.84,,,5:24.97,,,,,46.02,,,34.43,,,34.04,,,35.24,,,38.43,79.48,,,100.0,,,,,,91.25,,,,,,,,48.35,,,,,,55.02,,,100.0,,
759672,,,28.92,,,1:01.20,,,2:11.86,,,4:37.45,,,9:38.28,19:28.36,,,1:19.05,,,,,,1:14.26,,,,,,,,1:08.80,,,,,,2:14.84,,,5:24.97,,,,,46.02,,,34.43,,,34.04,,,35.24,,,38.43,79.48,,,100.0,,,,,,91.25,,,,,,,,48.35,,,,,,55.02,,,100.0,,
1717570,27.12,,,1:00.69,,,2:21.16,,,6:34.16,,,14:25.43,,,,,,1:14.66,,,2:52.91,,,1:23.11,,,,,,1:12.39,,,,,,1:19.36,,2:42.08,,,,,,84.05,,,97.55,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,,,,100.0,,100.0,,,,,
1226626,21.25,,,45.25,,,1:37.71,,,4:34.05,,,10:00.63,,,,,,49.04,,,1:46.53,,,1:11.72,,,2:30.76,,,49.43,,,1:50.01,,,1:06.99,,2:01.58,,,4:14.60,,,23.81,,,11.59,,,5.48,,,17.57,,,36.72,,,,,,12.31,,,8.8,,,100.0,,,100.0,,,17.22,,,16.27,,,100.0,,50.06,,,37.27,,
839657,23.26,,,52.15,,,,,,,,,,,,,,,1:03.50,,,,,,1:03.47,,,2:42.60,,,55.34,,,,,,58.63,,2:10.82,,,,,,66.85,,,75.09,,,,,,,,,,,,,,,100.0,,,,,,68.82,,,100.0,,,68.71,,,,,,56.87,,91.17,,,,,
892642,22.57,,,48.85,,,1:47.05,,,4:58.37,,,10:36.03,,,17:45.95,,,54.13,,,1:58.20,,,1:03.70,,,2:22.72,,,54.07,,,2:03.91,,,56.60,,2:00.31,,,4:19.54,,,48.15,,,40.14,,,38.4,,,51.43,,,62.16,,,60.6,,,50.69,,,48.25,,,64.8,,,80.92,,,53.11,,,65.72,,,72.57,,45.44,,,45.36,,
892642,22.57,,,48.85,,,1:47.05,,,4:58.37,,,10:36.03,,,17:45.95,,,54.13,,,1:58.20,,,1:03.70,,,2:22.72,,,54.07,,,2:03.91,,,56.60,,2:00.31,,,4:19.54,,,48.15,,,40.14,,,38.4,,,51.43,,,62.16,,,60.6,,,50.69,,,48.25,,,64.8,,,80.92,,,53.11,,,65.72,,,72.57,,45.44,,,45.36,,
282752,22.24,,,46.94,,,1:40.32,,,4:34.71,,,,,,,,,52.73,,,1:54.11,,,,,1:12.91,,,,52.25,,,1:57.27,,,,,1:55.10,,,4:05.92,,,35.7,,,19.76,,,9.18,,,16.44,,,,,,,,,32.99,,,27.21,,,,,68.63,,,,30.23,,,31.75,,,,,22.2,,,22.59,,
1486151,22.72,,,48.63,,,1:46.33,,,4:52.15,,,10:47.36,,,17:36.80,,,,,1:03.86,1:57.23,,,58.98,,,2:10.55,,,52.16,,,2:04.47,,,,,1:54.78,,,4:06.99,,,51.1,,,38.27,,,35.64,,,42.22,,,70.93,,,56.52,,,,,58.9,44.66,,,31.02,,,38.7,,,37.56,,,67.96,,,,,26.42,,,25.42,,
526651,23.8,,,49.27,,,1:41.57,,,4:36.23,,,,,8:43.22,16:55.49,,,54.70,,,1:59.12,,,1:14.32,,,,,,53.21,,,1:58.23,,,1:33.65,,2:05.40,,,4:15.40,,,73.54,,,43.76,,,18.36,,,20.37,,,,,25.83,38.99,,,55.47,,,51.72,,,100.0,,,,,,45.97,,,44.09,,,100.0,,64.56,,,38.56,,
921361,21.63,,,46.95,,,1:44.38,,,5:40.14,,,,,,,,,,,1:13.54,,,2:40.24,,,,,,,48.88,,,1:59.03,,,,,2:07.98,,,,,,30.52,,,24.53,,,28.37,,,100.0,,,,,,,,,,,100.0,,,100.0,,,,,,,13.38,,,47.01,,,,,74.86,,,,,
310011,,,26.64,49.30,,,1:45.48,,,4:39.82,,,,,8:41.78,16:12.71,,,56.99,,,,,2:18.67,1:06.67,,,2:22.98,,,57.80,,,,,,,,2:00.56,,,4:18.37,,,,,66.25,44.02,,,32.44,,,25.08,,,,,24.8,22.27,,,75.7,,,,,55.97,88.79,,,81.9,,,86.81,,,,,,,,46.34,,,43.42,,
461906,24.7,,,57.95,,,2:01.64,,,5:44.48,,,,,,,,,1:12.59,,,,,,1:08.30,,,,,,57.09,,,,,,,,2:19.25,,,,,,99.6,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,100.0,,,,,,85.13,,,,,,,,100.0,,,,,
265582,,,26.21,50.06,,,1:44.89,,,4:43.36,,,,,9:01.82,18:23.02,,,1:00.25,,,2:13.94,,,58.03,,,2:09.73,,,,,1:01.16,2:08.62,,,1:07.80,,2:01.58,,,4:22.78,,,,,56.48,45.05,,,24.65,,,27.69,,,,,42.29,84.03,,,97.9,,,100.0,,,19.75,,,30.43,,,,,51.5,73.5,,,100.0,,43.84,,,49.35,,
694649,21.11,,,46.21,,,1:45.92,,,,,,,,,,,,53.50,,,,,,1:05.51,,,,,,50.37,,,2:03.47,,,,,1:58.14,,,4:32.33,,,21.4,,,18.78,,,34.09,,,,,,,,,,,,45.53,,,,,,79.16,,,,,,23.97,,,63.97,,,,,37.76,,,67.77,,
941429,22.53,,,48.49,,,1:49.25,,,,,4:52.18,,,,,,,54.45,,,2:01.55,,,1:11.84,,,,,,55.71,,,,,,59.25,,2:05.03,,,5:11.07,,,47.37,,,37.09,,,47.04,,,,,97.54,,,,,,,53.36,,,61.13,,,100.0,,,,,,67.38,,,,,,97.82,,63.11,,,100.0,,
941429,22.53,,,48.49,,,1:49.25,,,,,4:52.18,,,,,,,54.45,,,2:01.55,,,1:11.84,,,,,,55.71,,,,,,59.25,,2:05.03,,,5:11.07,,,47.37,,,37.09,,,47.04,,,,,97.54,,,,,,,53.36,,,61.13,,,100.0,,,,,,67.38,,,,,,97.82,,63.11,,,100.0,,
2516055,23.0,,,49.66,,,1:56.76,,,,,,,,,,,,56.91,,,2:11.52,,,1:10.59,,,,,,56.08,,,,,,,,2:17.94,,,,,,56.72,,,47.18,,,79.28,,,,,,,,,,,,74.96,,,100.0,,,100.0,,,,,,70.72,,,,,,,,100.0,,,,,
