ID,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
638345,25.84,,,,,1:03.79,1:56.65,,,5:13.38,,,,,,,,,1:00.11,,,2:10.03,,,,,,,,,,,,,,,,,,,2:36.72,,,,58.06,,,,,59.95,38.51,,,40.55,,,,,,,,,50.75,,,50.81,,,,,,,,,,,,,,,,,,,61.95,,,
435245,27.48,,,59.78,,,2:04.96,,,5:31.94,,,,,,,,,1:13.99,,,2:36.93,,,,,,,,,1:16.79,,,2:48.36,,,,,,,,,,,89.9,,,85.96,,,67.46,,,66.84,,,,,,,,,100.0,,,100.0,,,,,,,,,100.0,,,100.0,,,,,,,,,,
593447,26.08,,,57.29,,,2:05.07,,,5:24.02,,,11:12.04,,,,,,1:01.65,,,2:12.01,,,1:15.80,,,,,,1:02.26,,,2:16.74,,,,,2:15.92,,,4:45.32,,,62.47,,,65.52,,,70.49,,,55.25,,,56.6,,,,,,62.56,,,57.76,,,100.0,,,,,,68.64,,,64.84,,,,,55.16,,,50.03,,
478067,,,29.63,,,1:04.96,,,2:21.40,,,4:51.21,11:14.17,,,18:59.38,,,,,1:20.17,2:33.34,,,1:13.89,,,2:41.51,,,1:02.68,,,2:17.76,,,,,2:22.02,,,5:00.79,,,,,58.44,,,68.85,,,66.13,,,56.17,58.09,,,64.05,,,,,100.0,100.0,,,86.74,,,92.15,,,72.06,,,68.54,,,,,76.86,,,75.61,,
595014,,,33.59,1:05.32,,,,,2:41.24,6:05.03,,,12:24.84,,,20:41.67,,,,,,,,,,,,,,,,,1:17.61,2:31.19,,,,,2:38.44,,,5:29.13,,,,,100.0,100.0,,,,,100.0,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,100.0,100.0,,,,,100.0,,,100.0,,
446566,27.78,,,,,1:32.40,,,2:54.31,,,5:19.03,,,,,,,1:06.46,,,2:28.59,,,1:08.87,,,2:27.57,,,,,1:06.78,2:09.61,,,,,2:17.59,,,4:49.63,,,96.15,,,,,100.0,,,100.0,,,100.0,,,,,,,100.0,,,100.0,,,51.4,,,46.8,,,,,41.88,40.53,,,,,60.91,,,56.89,,
344382,30.44,,,,,,,,,,,,,,,,,,1:13.92,,,,,,1:09.76,,,,,2:50.71,,,,,,,1:12.13,,2:16.05,,,,,,100.0,,,,,,,,,,,,,,,,,,100.0,,,,,,52.42,,,,,60.33,,,,,,,100.0,,53.99,,,,,
467538,,,,59.94,,,2:14.39,,,5:45.05,,,,,,,,,1:02.32,,,,,,,,,,,,,,,,,,,,2:36.40,,,,,,,,,89.42,,,100.0,,,87.28,,,,,,,,,67.88,,,,,,,,,,,,,,,,,,,,100.0,,,,,
432397,,,,,,,2:25.56,,,6:49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571230,24.30,,,53.12,,,1:57.11,,,,,,,,,,,,56.51,,,2:07.12,,,1:17.28,,,,,,,,,,,,,,,,2:37.38,,,,31.62,,,30.77,,,38.01,,,,,,,,,,,,25.14,,,39.65,,,100.0,,,,,,,,,,,,,,,,63.73,,,
365461,24.19,,,53.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,,,31.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544065,24.97,,,,,1:05.23,2:06.38,,,,,,,,,,,,1:02.56,,,,,2:45.87,,,1:32.31,,,,1:00.42,,,,,,,,2:24.88,,,,,,42.72,,,,,61.96,73.19,,,,,,,,,,,,69.43,,,,,100.0,,,100.0,,,,53.25,,,,,,,,87.7,,,,,
401676,24.42,,,53.93,,,2:00.60,,,5:22.68,,,,,,,,,,,,,,,,,,,,,1:04.77,,,,,,,,,,,,,,33.56,,,36.8,,,50.63,,,53.35,,,,,,,,,,,,,,,,,,,,,88.56,,,,,,,,,,,,,
1189639,,,,,,,2:16.89,,,,,,,,,,,,,,,,,,1:11.53,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,69.51,,,,,,,,,,,,,,,,,,,
399557,,,28.49,53.40,,,1:56.83,,,,,,,,,,,,1:02.75,,,,,2:53.42,1:09.76,,,2:32.86,,,59.06,,,,,,,,2:12.74,,,,,,,,40.79,32.84,,,37.03,,,,,,,,,,,,70.97,,,,,100.0,55.53,,,61.56,,,43.2,,,,,,,,44.59,,,,,
493377,25.67,,,59.63,,,,,,,,,,,,,,,59.97,,,,,,,,,,,,1:18.10,,,,,,,,2:17.92,,,,,,54.98,,,86.51,,,,,,,,,,,,,,,49.71,,,,,,,,,,,,100.0,,,,,,,,62.06,,,,,
434568,24.79,,,54.77,,,2:05.14,,,,,5:18.82,,,,,,,1:02.56,,,2:20.18,,,1:21.65,,,,,,1:07.54,,,,,,1:16.38,,2:25.14,,,,,,39.68,,,44.75,,,70.77,,,,,100.0,,,,,,,69.82,,,88.7,,,100.0,,,,,,100.0,,,,,,100.0,,88.7,,,,,
382245,25.88,,,57.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.79,,,64.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365942,,,28.39,52.67,,,1:55.75,,,5:14.77,,,10:43.16,,,17:56.06,,,1:02.46,,,2:14.76,,,1:10.10,,,2:33.39,,,56.66,,,2:04.98,,,,,2:11.19,,,,,5:28.42,,,39.32,27.5,,,33.3,,,42.42,,,33.44,,,36.88,,,68.63,,,66.18,,,57.8,,,63.24,,,26.56,,,24.15,,,,,39.62,,,,,55.2
356769,25.09,,,56.02,,,,,2:31.34,,,5:20.82,,,,,,,58.77,,,2:04.59,,,1:06.43,,,2:26.00,,,58.13,,,,,2:57.91,1:02.71,,2:08.90,,,,,5:48.19,44.78,,,54.81,,,,,100.0,,,100.0,,,,,,,40.96,,,32.78,,,35.97,,,42.2,,,37.45,,,,,100.0,38.68,,32.48,,,,,85.95
365420,25.69,,,56.08,,,1:59.78,,,,,,,,,,,,1:03.31,,,2:16.58,,,,,1:27.49,,,,1:00.23,,,2:24.23,,,,,2:18.05,,,,,,55.34,,,53.7,,,47.6,,,,,,,,,,,,75.56,,,72.97,,,,,100.0,,,,51.82,,,90.27,,,,,62.52,,,,,
413583,,,28.6,,,1:03.30,,,2:13.85,5:17.36,,,10:55.89,,,18:17.56,,,1:03.81,,,2:14.61,,,1:06.69,,,2:21.35,,,59.87,,,2:10.80,,,1:07.25,,2:09.12,,,4:34.27,,,,,42.42,,,48.09,,,38.95,45.94,,,41.46,,,45.18,,,79.73,,,65.63,,,36.01,,,27.96,,,49.13,,,42.17,,,84.51,,33.16,,,32.52,,
450140,,,28.96,55.74,,,,,2:26.95,,,,,,,,,,,,1:17.98,,,,,,,,,,1:08.23,,,,,,,,2:34.26,,,,,,,,47.82,50.94,,,,,83.54,,,,,,,,,,,,100.0,,,,,,,,,,100.0,,,,,,,,100.0,,,,,
1194398,25.87,,,,,,2:04.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:10.44,,,,,,,,58.61,,,,,,67.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.13,,,,,,,
422811,25.75,,,,,1:02.84,1:57.41,,,5:14.04,,,,,10:24.26,,,,1:06.01,,,,,,,,1:43.85,,,,1:02.93,,,,,,,,2:22.72,,,,,,56.42,,,,,44.91,39.07,,,41.44,,,,,78.0,,,,98.86,,,,,,,,100.0,,,,73.03,,,,,,,,79.47,,,,,
816575,25.62,,,55.30,,,,,2:28.70,,,5:44.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.08,,,48.96,,,,,93.05,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473743,,,30.84,1:00.88,,,2:18.67,,,6:32.66,,,13:46.03,,,,,,,,1:28.99,2:46.61,,,1:25.22,,,3:08.24,,,,,1:36.26,3:18.45,,,1:28.21,,,,3:12.70,,,,,,78.31,96.36,,,100.0,,,100.0,,,100.0,,,,,,,,100.0,100.0,,,100.0,,,100.0,,,,,100.0,100.0,,,100.0,,,,100.0,,,
505362,25.66,,,,,1:06.18,,,2:26.65,6:05.38,,,,,,,,,1:00.92,,,2:13.96,,,,,,,,,,,1:14.83,,,,1:03.63,,2:20.93,,,,,,54.8,,,,,78.49,,,85.22,100.0,,,,,,,,,56.89,,,64.81,,,,,,,,,,,99.22,,,,44.83,,72.84,,,,,
433943,27.70,,,58.60,,,2:13.92,,,6:03.88,,,,,,,,,1:29.87,,,,,,1:17.72,,,2:56.18,,,1:08.10,,,2:42.90,,,1:11.02,,2:32.27,,,5:34.94,,,94.47,,,77.06,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,100.0,,,100.0,,
837484,27.35,,,1:02.71,,,2:20.23,,,6:33.97,,,,,,,,,1:09.82,,,2:31.34,,,1:18.58,,,2:53.77,,,,,,,,,1:12.69,,2:32.91,,,,,,87.23,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,100.0,,,,,
399556,,,29.28,54.67,,,1:59.34,,,,,,,,,,,,,,1:16.21,,,,1:13.18,,,2:37.55,,,58.28,,,2:15.01,,,,,2:13.18,,,5:04.49,,,,,52.75,42.47,,,45.99,,,,,,,,,,,,,,100.0,,,,79.39,,,76.8,,,37.64,,,56.24,,,,,46.02,,,80.96,,
871118,,,,,,,2:18.30,,,,,,,,,,,,1:10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
358264,25.34,,,55.19,,,1:57.18,,,5:07.35,,,10:27.22,,,17:17.54,,,,,1:15.68,2:21.00,,,1:08.07,,,2:26.64,,,,,1:13.30,2:25.59,,,1:12.27,,2:13.43,,,4:39.17,,,49.12,,,46.54,,,38.26,,,32.65,,,23.84,,,22.8,,,,,100.0,90.21,,,44.57,,,42.75,,,,,86.09,95.67,,,100.0,,46.84,,,39.7,,
467423,,,30.0,58.06,,,2:02.59,,,,,4:58.99,,,10:26.10,19:18.40,,,1:02.51,,,2:17.73,,,1:13.11,,,2:43.09,,,1:01.79,,,,,2:49.54,,,2:19.23,,,4:58.44,,,,,64.41,72.24,,,60.6,,,,,68.94,,,79.25,72.36,,,69.41,,,79.03,,,80.92,,,97.81,,,64.87,,,,,100.0,,,66.7,,,71.55,,
522165,27.30,,,56.79,,,2:00.93,,,5:26.38,,,,,,,,,1:01.71,,,2:12.15,,,,,,2:48.61,,,,,,2:30.37,,,1:09.22,,2:18.58,,,4:59.60,,,86.21,,,61.25,,,54.21,,,58.65,,,,,,,,,63.03,,,58.26,,,,,,100.0,,,,,,100.0,,,86.16,,64.39,,,73.54,,
415919,,,29.75,54.79,,,1:57.57,,,5:07.88,,,10:40.30,,,17:56.50,,,,,1:20.38,,,2:52.91,,,1:31.35,,,3:12.88,1:02.87,,,2:16.63,,,,,2:21.41,,,5:00.45,,,,,60.36,44.9,,,41.79,,,33.33,,,35.58,,,38.52,,,,,100.0,,,100.0,,,100.0,,,100.0,73.62,,,64.45,,,,,74.6,,,75.02,,
902092,28.76,,,,,1:13.60,,,2:37.15,,,,,,,,,,1:13.86,,,2:30.90,,,1:13.71,,,2:38.42,,,,,,,,,,,,,2:58.82,,,,100.0,,,,,100.0,,,100.0,,,,,,,,,,100.0,,,100.0,,,85.39,,,81.38,,,,,,,,,,,,,100.0,,,
365603,27.19,,,59.31,,,2:07.73,,,5:41.17,,,,,,,,,1:05.48,,,,,2:54.19,1:19.68,,,,,,1:04.67,,,2:57.50,,,1:23.01,,2:28.49,,,5:35.55,,,83.98,,,81.63,,,78.77,,,81.07,,,,,,,,,94.14,,,,,100.0,100.0,,,,,,87.7,,,100.0,,,100.0,,100.0,,,100.0,,
363852,27.31,,,58.59,,,2:04.43,,,5:34.88,,,11:32.83,,,19:12.09,,,1:05.41,,,2:22.56,,,,,,,,,,,,,,,,,,,,,,5:59.48,86.42,,,75.13,,,65.35,,,71.29,,,66.56,,,67.76,,,93.52,,,96.56,,,,,,,,,,,,,,,,,,,,,,100.0
748507,,,,,,,,,,,,,,,,,,,,,,,,,1:17.49,,,,,,,,,,,,,,2:40.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,100.0,,,,,
980053,,,,,,,,,,,,,,,,,,,,,,,,,1:18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,
421914,,,30.26,,,1:05.27,2:02.90,,,5:23.77,,,11:06.56,,,18:38.67,,,1:06.31,,,2:18.71,,,1:10.88,,,2:32.04,,,1:08.45,,,,,,,,,,2:34.72,4:45.21,,,,,68.5,,,62.25,59.36,,,54.9,,,48.43,,,53.67,,,100.0,,,81.14,,,63.09,,,58.99,,,100.0,,,,,,,,,,55.62,48.9,,
672025,,,33.56,,,1:11.36,2:11.76,,,5:34.43,,,11:32.98,,,19:15.43,,,,,,,,,1:15.56,,,,,3:19.83,,,1:32.46,,,,,,,,,,,,,,100.0,,,100.0,99.16,,,70.6,,,71.61,,,71.04,,,,,,,,,99.63,,,,,100.0,,,100.0,,,,,,,,,,,
366091,27.83,,,,,1:08.67,2:14.09,,,,,,,,,,,,,,1:20.44,,,3:05.53,1:14.03,,,2:42.50,,,,,1:22.72,,,,,,2:27.38,,,,,,97.21,,,,,88.79,100.0,,,,,,,,,,,,,,100.0,,,100.0,85.67,,,93.9,,,,,100.0,,,,,,97.53,,,,,
747169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,
365638,28.00,,,1:02.37,,,2:12.89,,,6:01.13,,,,,,,,,1:13.93,,,2:40.07,,,1:30.28,,,,,,1:13.51,,,3:10.46,,,,,2:40.49,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,100.0,,,,,100.0,,,,,
433945,26.08,,,55.07,,,1:58.54,,,5:19.11,,,,,10:23.85,,,,,,1:18.19,,,2:51.38,1:06.24,,,2:24.50,,,,,1:14.50,2:21.56,,,1:02.69,,2:12.06,,,,,5:33.11,62.47,,,47.12,,,45.3,,,48.35,,,,,77.33,,,,,,100.0,,,100.0,34.82,,,37.89,,,,,96.61,82.79,,,38.55,,42.39,,,,,62.95
383632,30.14,,,57.28,,,2:01.60,,,,,,,,,,,,1:02.23,,,,,,,,,,,,,,,,,,1:13.36,,,,,,,,100.0,,,63.71,,,54.39,,,,,,,,,,,,66.78,,,,,,,,,,,,,,,,,,100.0,,,,,,,
367747,25.58,,,,,1:04.15,2:03.25,,,,,5:15.86,11:57.87,,,,,,1:00.18,,,2:13.45,,,1:21.56,,,,,,1:01.29,,,2:24.48,,,1:11.87,,2:13.55,,,4:52.89,,,53.36,,,,,54.09,60.71,,,,,100.0,85.17,,,,,,50.93,,,61.41,,,100.0,,,,,,59.93,,,91.25,,,100.0,,47.23,,,61.17,,
2394800,27.35,,,,,1:08.32,2:04.29,,,5:29.54,,,11:12.56,,,18:34.36,,,,,1:24.24,2:29.17,,,,,1:40.71,2:54.13,,,,,1:15.23,2:23.98,,,1:14.97,,2:28.50,,,5:06.78,,,88.24,,,,,85.63,66.91,,,62.65,,,56.93,,,54.49,,,,,100.0,100.0,,,,,100.0,100.0,,,,,97.23,92.76,,,100.0,,100.0,,,85.58,,
1318984,,,,,,,,,,,,,,,,,,,,,,,,,1:22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,
443101,25.79,,,56.48,,,2:01.05,,,5:29.79,,,,,10:39.29,,,,,,1:20.40,,,2:56.31,,,,,,,1:23.46,,,,,,1:14.83,,2:49.21,,,,,,57.15,,,58.64,,,54.66,,,63.64,,,,,90.75,,,,,,100.0,,,100.0,,,,,,,100.0,,,,,,100.0,,100.0,,,,,
434530,26.74,,,57.67,,,2:05.91,,,5:40.97,,,,,,,,,1:07.22,,,,,,,,,,,,1:11.46,,,,,,1:12.97,,2:37.66,,,,,,75.05,,,68.81,,,73.92,,,80.75,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,,,100.0,,100.0,,,,,
706198,28.13,,,59.14,,,2:04.82,,,5:27.20,,,,,,,,,1:09.28,,,2:30.42,,,1:09.92,,,2:24.34,,,1:02.45,,,2:16.05,,,1:38.39,,2:15.16,,,4:48.10,,,100.0,,,81.97,,,69.47,,,59.84,,,,,,,,,100.0,,,100.0,,,58.39,,,37.44,,,70.18,,,62.37,,,100.0,,52.59,,,54.43,,
417113,28.50,,,59.47,,,2:04.17,,,5:19.74,,,10:59.40,,,18:26.98,,,,,1:19.69,2:22.16,,,1:17.45,,,2:45.57,,,1:06.45,,,2:30.52,,,1:06.57,,2:20.87,,,4:49.25,,,100.0,,,83.1,,,64.32,,,49.22,,,43.73,,,48.93,,,,,100.0,94.92,,,100.0,,,100.0,,,100.0,,,100.0,,,78.99,,72.62,,,55.27,,
384646,26.37,,,,,1:06.77,2:07.05,,,5:34.48,,,11:36.35,,,19:34.64,,,1:05.64,,,2:23.37,,,1:10.63,,,2:35.54,,,1:16.50,,,,,,1:26.23,,2:25.03,,,,,,67.92,,,,,73.63,75.95,,,70.68,,,69.09,,,77.75,,,95.56,,,99.91,,,61.38,,,70.16,,,100.0,,,,,,100.0,,88.28,,,,,
1028632,27.93,,,1:08.72,,,2:33.38,,,6:52.23,,,,,,,,,1:12.91,,,,,,1:13.99,,,2:40.35,,,1:14.88,,,,,,1:17.57,,2:31.75,,,,,,99.33,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,87.5,,,88.06,,,100.0,,,,,,100.0,,100.0,,,,,
329592,25.01,,,53.37,,,,,,,,,,,,,,,1:03.29,,,,,,,,,,,,,,,,,,,,,,,,,,40.37,,,31.33,,,,,,,,,,,,,,,70.42,,,,,,,,,,,,,,,,,,,,,,,,,
317505,24.97,,,,,1:01.96,1:59.00,,,5:58.55,,,12:21.55,,,,,,,,1:19.76,,,2:52.80,1:20.79,,,,,3:18.40,1:03.06,,,,,3:03.29,1:19.99,,2:28.31,,,5:22.49,,,42.72,,,,,38.94,44.76,,,100.0,,,100.0,,,,,,,,100.0,,,100.0,100.0,,,,,100.0,74.1,,,,,100.0,100.0,,100.0,,,100.0,,
369172,27.07,,,56.48,,,2:00.52,,,5:38.75,,,,,,23:04.80,,,1:01.17,,,2:19.33,,,1:34.14,,,3:21.96,,,59.14,,,2:21.27,,,1:12.89,,2:23.31,,,,,,81.57,,,58.64,,,52.65,,,77.26,,,,,,100.0,,,58.81,,,85.31,,,100.0,,,100.0,,,44.68,,,81.67,,,100.0,,81.69,,,,,
205345,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432070,28.23,,,1:03.51,,,2:20.29,,,,,,,,,,,,,,,,,,1:25.76,,,,,,,,,,,,2:03.13,,2:49.82,,,,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,100.0,,100.0,,,,,
454701,,,30.22,58.57,,,2:06.95,,,5:40.43,,,12:00.57,,,21:05.92,,,1:08.82,,,2:28.84,,,1:23.82,,,3:01.61,,,,,1:14.58,2:26.36,,,,,2:30.85,,,5:09.88,,,,,67.83,74.96,,,75.53,,,79.9,,,87.25,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,95.96,98.78,,,,,100.0,,,90.69,,
442877,27.14,,,59.01,,,2:14.22,,,6:26.79,,,13:24.96,,,22:12.22,,,1:16.24,,,2:46.27,,,1:27.40,,,3:04.59,,,1:21.39,,,,,,,,2:43.81,,,,,,79.1,,,77.16,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,100.0,,,,,
1406989,25.70,,,55.32,,,1:58.74,,,5:23.35,,,11:39.35,,,18:58.99,,,59.21,,,2:07.02,,,1:19.33,,,2:43.37,,,,,1:04.95,2:09.98,,,,,,,2:33.59,4:43.85,,,55.52,,,49.12,,,46.03,,,56.62,,,79.01,,,66.35,,,44.78,,,40.64,,,100.0,,,100.0,,,,,24.97,41.72,,,,,,,49.35,47.74,,
971038,28.89,,,1:02.76,,,2:25.34,,,7:04.14,,,,,,,,,1:15.94,,,,,,1:34.15,,,3:20.77,,,,,,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,
1510349,,,28.52,,,59.00,,,2:06.20,,,4:23.18,,,8:58.90,,,17:14.72,1:03.35,,,2:06.20,,,1:05.85,,,2:18.38,,,,,1:08.56,2:14.99,,,1:09.85,,,,2:25.26,,,5:04.92,,,41.23,,,21.14,,,16.27,,,13.87,,,9.86,,,13.17,77.1,,,36.74,,,34.12,,,23.87,,,,,47.03,59.16,,,100.0,,,,26.3,,,21.08
367269,26.12,,,56.11,,,2:02.49,,,5:30.68,,,11:58.74,,,,,,1:10.62,,,2:36.14,,,1:15.64,,,2:43.85,,,1:08.25,,,2:40.20,,,1:18.00,,2:19.50,,,5:12.92,,,63.22,,,55.56,,,60.21,,,64.96,,,91.35,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,67.66,,,97.6,,
368338,,,,1:12.84,,,,,,,,,,,,,,,1:23.21,,,,,,1:21.32,,,,,,1:22.69,,,,,,,,2:38.74,,,,,,,,,100.0,,,,,,,,,,,,,,,100.0,,,,,,100.0,,,,,,100.0,,,,,,,,100.0,,,,,
593420,,,34.02,1:03.72,,,2:11.08,,,5:46.13,,,,,11:23.37,20:59.17,,,1:02.23,,,,,2:30.72,,,,2:42.91,,,,,,,,,,,2:21.36,,,5:07.61,,,,,100.0,100.0,,,96.11,,,89.04,,,,,100.0,100.0,,,67.16,,,,,62.21,,,,97.16,,,,,,,,,,,74.42,,,87.76,,
758253,29.70,,,1:05.37,,,2:21.48,,,,,,,,,,,,1:15.58,,,2:58.59,,,1:31.50,,,3:27.86,,,1:17.87,,,,,,1:19.76,,2:44.06,,,,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,100.0,,100.0,,,,,
544392,26.57,,,56.53,,,2:00.46,,,5:23.31,,,11:59.90,,,19:31.45,,,1:04.67,,,2:30.48,,,,,,,,,1:03.09,,,,,,,,2:30.04,,,,,,71.75,,,59.05,,,52.43,,,54.24,,,92.27,,,78.21,,,87.48,,,100.0,,,,,,,,,75.44,,,,,,,,100.0,,,,,
369248,31.85,,,1:01.56,,,2:14.94,,,5:51.70,,,14:35.71,,,,,,1:30.68,,,,,,1:35.40,,,3:32.51,,,1:33.63,,,,,,1:29.92,,2:32.35,,,,,,100.0,,,100.0,,,100.0,,,98.26,,,100.0,,,,,,100.0,,,,,,100.0,,,100.0,,,100.0,,,,,,100.0,,100.0,,,,,
633705,28.88,,,1:04.03,,,2:13.06,,,6:06.75,,,,,,,,,1:09.07,,,2:32.44,,,1:16.23,,,2:42.98,,,1:06.72,,,,,,1:13.26,,2:26.83,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,100.0,,,100.0,,,95.61,,,100.0,,,,,,100.0,,95.34,,,,,
1335553,,,31.22,57.88,,,,,2:20.10,5:18.08,,,,,9:49.50,,,18:57.61,,,1:18.54,2:19.99,,,1:18.25,,,2:58.48,,,1:10.54,,,,,2:50.13,1:09.87,,2:22.51,,,4:55.57,,,,,84.95,71.49,,,,,58.71,46.93,,,,,43.49,,,50.07,,,100.0,86.27,,,100.0,,,100.0,,,100.0,,,,,100.0,100.0,,82.55,,,64.25,,
709938,28.45,,,59.96,,,2:13.90,,,,,,,,,,,,1:01.67,,,2:14.42,,,1:23.47,,,,,,,,,,,,,,2:31.62,,,,,,100.0,,,89.61,,,100.0,,,,,,,,,,,,63.46,,,66.5,,,100.0,,,,,,,,,,,,,,100.0,,,,,
368486,27.31,,,,,1:09.81,,,2:27.74,,,5:15.45,,,,,,,1:15.67,,,2:51.20,,,1:14.07,,,2:53.17,,,1:01.56,,,2:34.50,,,1:21.99,,2:21.45,,,5:33.18,,,86.42,,,,,98.3,,,86.5,,,100.0,,,,,,,100.0,,,100.0,,,85.97,,,100.0,,,62.04,,,100.0,,,100.0,,74.75,,,100.0,,
367142,24.74,,,54.88,,,2:14.52,,,,,,,,,,,,1:02.34,,,2:17.09,,,,,,,,,1:06.86,,,,,,,,,,,,,,38.84,,,44.11,,,100.0,,,,,,,,,,,,67.66,,,74.9,,,,,,,,,100.0,,,,,,,,,,,,,
492210,,,30.52,56.35,,,,,2:25.41,,,,,,,,,,,,,,,,1:09.67,,,2:37.39,,,,,1:16.56,,,,,,2:21.33,,,,,5:48.19,,,73.05,57.55,,,,,80.58,,,,,,,,,,,,,,,,56.7,,,77.89,,,,,100.0,,,,,,74.31,,,,,85.95
124502,24.30,,,52.22,,,1:56.53,,,5:17.69,,,,,,,,,54.71,,,1:59.67,,,,,1:38.01,2:57.47,,,,,1:03.42,2:26.94,,,1:10.70,,2:15.81,,,5:09.21,,,28.84,,,23.08,,,34.24,,,46.64,,,,,,,,,10.44,,,14.6,,,,,100.0,100.0,,,,,27.11,98.48,,,100.0,,53.19,,,87.38,,
1180007,26.35,,,58.82,,,2:25.78,,,6:06.09,,,,,,,,,1:10.72,,,2:54.25,,,1:38.46,,,,,,1:05.07,,,,,3:14.32,1:23.37,,2:52.03,,,,,,67.54,,,79.05,,,100.0,,,100.0,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,92.38,,,,,100.0,100.0,,100.0,,,,,
