,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
632436,,,25.50,,,53.90,1:39.01,,,4:29.67,,,9:25.85,,,15:32.59,,,,,1:03.67,1:59.40,,,1:07.76,,,2:24.69,,,51.53,,,1:53.36,,,1:20.71,,,,2:20.37,4:06.35,,,,,45.93,,,30.10,9.71,,,12.07,,,14.48,,,7.88,,,,,57.50,52.78,,,98.16,,,88.47,,,32.67,,,27.12,,,100.00,,,,55.76,24.45,,
501050,21.49,,,47.13,,,1:41.28,,,4:28.91,,,,,,,,18:43.34,,,57.46,1:45.23,,,1:10.77,,,,,3:08.67,48.83,,,1:47.81,,,1:38.95,,1:57.80,,,4:09.13,,,28.02,,,25.96,,,17.36,,,11.13,,,,,,,,76.84,,,16.03,4.90,,,100.00,,,,,100.00,13.04,,,9.49,,,100.00,,36.58,,,28.68,,
453033,,,25.64,49.99,,,1:54.27,,,,,,,,,,,,1:01.34,,,2:14.92,,,,,1:05.10,,,2:20.59,53.23,,,,,,,,2:01.23,,,,,5:06.96,,,39.36,47.85,,,65.03,,,,,,,,,,,,100.00,,,100.00,,,,,16.16,,,14.39,40.73,,,,,,,,45.16,,,,,59.48
512537,,,,,,,,,1:55.73,,,4:02.91,,,,,,16:10.27,,,,,,,,,,,,,,,,,,2:10.42,,,,,,,,,,,,,,,,,20.42,,,16.71,,,,,,22.00,,,,,,,,,,,,,,,,,,32.65,,,,,,,,
784320,21.13,,,45.57,,,1:38.19,,,4:27.14,,,9:48.08,,,,,,58.41,,,,,2:34.36,1:03.72,,,2:19.21,,,55.77,,,,,,,,1:59.30,,,4:32.36,,,21.74,,,13.95,,,7.03,,,8.97,,,28.39,,,,,,89.08,,,,,100.00,64.95,,,67.97,,,67.92,,,,,,,,41.83,,,67.83,,
404539,21.65,,,47.95,,,1:45.39,,,4:44.79,,,9:48.18,,,,,19:07.13,55.01,,,2:01.92,,,56.30,,,2:00.60,,,50.23,,,1:49.12,,,51.66,,1:51.40,,,3:56.27,,,34.74,,,36.33,,,34.92,,,34.53,,,28.18,,,,,89.58,63.07,,,68.32,,,18.13,,,12.77,,,26.41,,,16.32,,,7.62,,18.43,,,13.39,,
1313630,,,26.13,,,55.61,,,,,,,,,,,,,,,,,,,,,1:02.41,,,2:15.40,,,,,,,,,,,2:10.55,,,4:41.09,,,56.94,,,42.78,,,,,,,,,,,,,,,,,,,,,5.98,,,8.58,,,,,,,,,,,25.50,,,28.55
696050,,24.17,,,49.69,,,1:47.27,,,3:52.48,,,,,,,,,,1:02.40,,,2:11.17,,,1:04.24,,,2:29.41,,,58.20,,,2:10.95,,,,,2:04.79,,4:13.93,,,33.15,,,8.09,,,2.10,,,7.05,,,,,,,,,,48.32,,,32.16,,,15.49,,,45.55,,,33.32,,,38.51,,,,,9.74,,1.00,
344263,20.51,,,45.97,,,,1:53.00,,4:31.82,,,,,8:40.81,,,17:15.63,49.19,,,1:46.57,,,,,1:07.66,,,2:21.73,51.59,,,,,,,56.56,1:48.28,,,,,4:27.69,8.92,,,15.20,,,,16.99,,13.67,,,,,23.84,,,42.00,11.34,,,6.62,,,,,30.29,,,17.17,28.20,,,,,,,1.00,3.72,,,,,6.11
505692,21.15,,,44.58,,,1:36.38,,,4:25.02,,,,,8:17.50,,,16:11.29,48.36,,,1:44.84,,,58.47,,,2:07.97,,,48.90,,,1:51.09,,,,,1:48.41,,,4:02.31,,,22.09,,,6.75,,,1.27,,,6.42,,,,,8.31,,,14.67,7.74,,,3.75,,,27.67,,,30.70,,,13.52,,,19.70,,,,,6.68,,,18.48,,
506248,,,24.26,44.85,,,1:36.52,,,4:25.99,,,9:11.56,,,15:20.46,,,58.80,,,1:59.38,,,1:06.67,,,2:15.57,,,,,56.31,1:46.03,,,56.37,,,,2:07.40,3:57.84,,,,,25.80,8.68,,,1.71,,,7.58,,,6.10,,,3.76,,,92.87,,,52.71,,,88.79,,,55.21,,,,,20.84,4.21,,,70.49,,,,16.71,12.09,,
507556,20.80,,,44.92,,,1:35.65,,,4:23.32,,,,,8:40.94,,,,52.31,,,1:49.44,,,54.40,,,1:58.68,,,49.33,,,1:51.62,,,,,1:46.45,,,3:45.90,,,16.17,,,9.19,,,1.00,,,4.40,,,,,24.21,,,,36.09,,,17.88,,,3.02,,,4.45,,,16.51,,,21.40,,,,,1.05,,,1.00,,
467284,,,25.86,,,54.20,,,1:56.35,4:40.74,,,9:54.00,,,16:44.19,,,57.47,,,2:04.57,,,1:11.62,,,,,2:53.96,,,59.04,1:55.10,,,59.01,,,,2:16.45,4:23.66,,,,,50.53,,,30.42,,,20.04,28.91,,,31.99,,,37.28,,,85.80,,,79.47,,,100.00,,,,,100.00,,,38.34,36.33,,,59.92,,,,46.38,57.18,,
607988,21.60,,,45.90,,,1:37.97,,,4:23.73,,,,,8:08.22,,15:14.96,,54.97,,,1:48.61,,,2:05.11,,,,,,51.76,,,1:55.19,,,1:31.55,,2:02.73,,,,,5:07.31,29.98,,,16.43,,,6.32,,,4.89,,,,,2.42,,1.00,,57.77,,,15.24,,,100.00,,,,,,34.44,,,33.33,,,100.00,,54.33,,,,,67.68
495669,,,,,,,,,,,3:44.56,,,,8:03.98,,14:57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,4:28.67,,,,,,,,,,,1.00,,,,1.70,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55
1049155,,,23.53,,50.20,,,,1:50.90,,,3:59.27,,,,,15:45.99,,,58.17,,,2:11.18,,,,1:08.68,,,,,,54.73,,,2:02.35,,57.61,,,2:05.62,,,4:26.25,,,14.87,,11.42,,,,6.52,,,8.93,,,,,6.39,,,36.82,,,48.25,,,,40.90,,,,,,11.03,,,13.15,,30.52,,,11.92,,,9.40
494430,21.24,,,46.43,,,1:39.79,,,4:32.75,,,9:40.61,,,15:57.04,,,49.30,,,1:49.43,,,58.91,,,2:08.59,,,50.26,,,1:54.95,,,52.04,,1:50.90,,,3:58.90,,,23.64,,,20.47,,,12.30,,,15.91,,,23.60,,,16.50,,,14.09,,,17.85,,,30.56,,,32.59,,,23.17,,,32.51,,,34.36,,14.13,,,13.59,,
795005,,,,,,,1:40.55,,,,,3:58.34,,,8:12.51,,,15:38.56,,,,,2:04.95,,,1:08.67,,,,2:34.64,,,1:02.04,,2:06.50,,,1:05.73,,,2:12.35,3:58.63,,,,,,,,,14.86,,,,,7.68,,,5.12,,,3.56,,,,,28.26,,,51.09,,,,61.26,,,61.27,,29.19,,,93.37,,,30.72,13.20,,
692659,,23.79,,,50.08,,,1:50.92,,,3:58.60,,,8:20.63,,,15:54.82,,,57.30,,,2:03.18,,,1:00.16,,,2:11.28,,,53.29,,,,2:06.69,,56.53,,1:58.90,,,4:19.53,,,27.01,,,10.63,,,12.78,,,15.65,,,18.13,,,9.37,,,30.82,,,22.92,,,1.92,,,3.40,,,7.51,,,,25.52,,23.37,,2.98,,,6.58,
458537,22.72,,,,,54.55,1:41.35,,,4:34.17,,,9:50.35,,,16:06.16,,,57.49,,,2:07.95,,,1:07.35,,,2:27.22,,,49.84,,,1:48.35,,,56.49,,1:56.27,,,4:07.76,,,51.10,,,,,34.82,17.60,,,17.72,,,29.87,,,19.84,,,80.33,,,87.78,,,94.60,,,98.48,,,20.13,,,11.13,,,71.58,,31.37,,,26.58,,
321967,22.91,,,47.59,,,1:40.13,,,4:30.38,,,9:26.05,,,15:32.50,,,52.73,,,1:50.31,,,58.50,,,2:07.19,,,53.48,,,1:54.37,,,1:11.10,,1:51.14,,,3:51.94,,,48.25,,,24.77,,,8.57,,,11.06,,,12.11,,,11.59,,,32.99,,,15.02,,,22.65,,,22.98,,,39.58,,,22.28,,,100.00,,10.11,,,3.01,,
615909,21.51,,,45.96,,,1:37.96,,,,,3:58.70,9:36.47,,,15:53.95,,,49.68,,,1:47.37,,,59.83,,,2:13.11,,,48.21,,,1:46.05,,,1:05.49,,1:46.43,,,3:50.59,,,28.37,,,16.88,,,6.28,,,,,8.16,20.99,,,15.39,,,16.73,,,11.37,,,36.72,,,46.96,,,8.82,,,4.26,,,100.00,,1.00,,,2.24,,
398931,21.69,,,,,53.10,1:39.29,,,4:33.11,,,9:30.20,,,,,16:32.58,51.16,,,1:50.95,,,1:02.06,,,2:10.30,,,48.75,,,1:47.73,,,1:04.17,,1:49.27,,,3:57.07,,,35.48,,,,,22.70,12.99,,,18.77,,,16.87,,,,,23.17,31.36,,,27.10,,,57.89,,,41.97,,,15.65,,,11.97,,,100.00,,11.82,,,14.53,,
566599,,,24.10,,,52.04,1:37.65,,,4:34.83,,,,,,17:37.47,,,48.54,,,1:45.17,,,59.92,,,2:18.48,,,49.52,,,1:51.72,,,52.53,,1:49.36,,,3:57.92,,,,,23.35,,,17.19,5.29,,,18.56,,,,,,56.82,,,8.94,,,4.73,,,37.33,,,65.35,,,17.85,,,21.73,,,38.16,,9.48,,,12.21,,
1124895,23.97,,,50.40,,,1:49.86,,,5:07.86,,,10:58.39,,,,,,1:07.35,,,2:24.27,,,56.21,,,2:01.20,,,1:02.47,,,2:34.88,,,58.82,,2:03.47,,,4:21.98,,,77.26,,,53.81,,,49.50,,,66.25,,,79.76,,,,,,100.00,,,100.00,,,13.55,,,11.19,,,100.00,,,100.00,,,93.57,,57.12,,,49.47,,
641776,,,26.05,49.32,,,1:42.68,,,4:29.83,,,9:17.04,,,15:49.57,,,55.87,,,1:58.33,,,57.01,,,1:58.63,,,53.08,,,1:50.19,,,54.74,,1:48.88,,,3:51.10,,,,,55.51,44.20,,,22.25,,,12.26,,,9.26,,,13.82,,,65.60,,,48.74,,,18.42,,,4.32,,,44.91,,,16.84,,,56.21,,8.06,,,2.91,,
1193374,20.29,,,45.11,,,1:41.97,,,5:06.55,,,,,,,,,53.92,,,2:00.22,,,1:04.14,,,,,2:47.36,53.50,,,,,2:27.16,53.87,,1:54.93,,,4:23.12,,,7.91,,,10.57,,,19.75,,,64.15,,,,,,,,,48.96,,,55.93,,,68.21,,,,,100.00,48.35,,,,,96.15,48.93,,26.91,,,51.42,,
486673,20.36,,,45.51,,,1:45.05,,,5:05.06,,,10:49.08,,,17:11.06,,,56.77,,,2:21.90,,,56.32,,,2:18.04,,,51.13,,,,,2:29.26,,,2:04.31,,,4:26.42,,,9.02,,,13.51,,,30.84,,,61.78,,,72.28,,,45.43,,,73.68,,,100.00,,,14.21,,,63.79,,,29.62,,,,,100.00,,,60.33,,,57.15,,
1454166,21.09,,,46.14,,,1:40.08,,,4:47.45,,,10:12.23,,,,,,,,1:00.08,1:52.37,,,1:01.50,,,,,,49.53,,,,,,1:09.40,,1:55.11,,,4:12.00,,,21.06,,,18.25,,,13.27,,,35.51,,,44.74,,,,,,,,1.00,27.52,,,48.41,,,,,,17.92,,,,,,100.00,,27.51,,,33.14,,
520654,20.27,,,44.37,,,1:38.91,,,4:51.10,,,10:09.21,,,17:34.69,,,49.83,,,1:53.28,,,58.95,,,2:09.93,,,51.49,,,2:00.79,,,55.47,,1:54.08,,,4:14.00,,,7.59,,,5.26,,,9.38,,,40.70,,,42.62,,,55.59,,,17.78,,,30.62,,,30.82,,,36.75,,,32.36,,,53.58,,,62.50,,24.14,,,36.31,,
405113,20.61,,,45.45,,,1:39.53,,,4:38.67,,,9:45.89,,,,,17:08.04,57.83,,,2:03.63,,,55.83,,,2:05.07,,,59.77,,,2:19.74,,,1:03.63,,1:51.28,,,4:04.47,,,13.05,,,13.06,,,11.43,,,23.56,,,26.97,,,,,35.78,83.53,,,69.49,,,11.28,,,22.08,,,100.00,,,100.00,,,100.00,,15.29,,,21.65,,
503167,20.92,,,45.69,,,1:42.25,,,4:56.27,,,,,9:36.11,,,18:07.43,54.55,,,2:01.59,,,1:10.03,,,2:29.55,,,51.82,,,2:01.86,,,1:00.53,,1:57.16,,,4:21.45,,,18.18,,,14.85,,,20.73,,,48.28,,,,,67.64,,,60.51,54.20,,,61.29,,,100.00,,,100.00,,,34.90,,,57.68,,,100.00,,34.39,,,48.57,,
449716,20.81,,,45.77,,,1:39.39,,,,,4:16.66,,,9:36.20,17:09.36,,,,,57.75,1:47.90,,,1:06.17,,,2:21.48,,,,,57.16,,,,,,1:54.55,,,4:08.05,,,16.34,,,15.45,,,10.96,,,,,34.22,,,67.72,44.72,,,,,17.78,13.01,,,84.60,,,76.27,,,,,26.35,,,,,,25.67,,,27.02,,
360170,21.24,,,46.97,,,1:39.90,,,4:24.50,,,9:21.23,,,15:31.43,,,51.64,,,1:49.79,,,58.95,,,2:28.51,,,54.84,,,,,,1:07.08,,1:50.69,,,,,5:04.59,23.64,,,24.69,,,12.66,,,5.80,,,11.72,,,7.48,,,30.97,,,19.00,,,30.82,,,100.00,,,59.70,,,,,,100.00,,13.49,,,,,63.29
478265,21.32,,,45.41,,,1:40.82,,,4:47.71,,,,,9:26.88,,,18:07.35,52.58,,,1:59.32,,,1:10.11,,,,,3:05.19,54.27,,,2:07.24,,,57.10,,,,2:27.83,4:36.02,,,25.03,,,12.77,,,15.78,,,35.88,,,,,59.76,,,60.48,38.20,,,52.48,,,100.00,,,,,100.00,54.81,,,79.36,,,77.16,,,,81.77,74.64,,
623060,21.68,,,47.97,,,1:44.36,,,4:57.55,,,,,,,,,55.40,,,2:02.19,,,,,1:29.31,,,,56.23,,,,,,1:00.64,,2:10.18,,,,,,31.42,,,32.76,,,28.30,,,50.20,,,,,,,,,61.48,,,63.67,,,,,100.00,,,,72.08,,,,,,100.00,,83.98,,,,,
1215583,21.54,,,47.19,,,1:47.07,,,,,,,,,,,,51.34,,,1:58.88,,,,,1:24.74,,,3:16.82,51.03,,,,,2:44.09,,,,,2:38.33,,,,28.91,,,26.43,,,38.47,,,,,,,,,,,,28.72,,,50.81,,,,,100.00,,,100.00,28.87,,,,,100.00,,,,,100.00,,,
503871,,,24.56,47.69,,,1:46.57,,,4:59.93,,,10:21.29,,,,,,52.51,,,1:54.83,,,1:02.64,,,2:31.23,,,53.42,,,,,,,,1:58.94,,,4:29.81,,,,,30.49,30.46,,,36.56,,,53.81,,,51.21,,,,,,37.65,,,36.01,,,56.76,,,100.00,,,47.69,,,,,,,,40.56,,,63.18,,
495443,20.71,,,45.69,,,1:39.51,,,4:33.16,,,9:40.67,,,,,,52.96,,,2:05.50,,,1:00.47,,,2:27.22,,,49.15,,,1:46.45,,,57.31,,1:52.87,,,4:09.08,,,14.68,,,14.85,,,11.36,,,16.43,,,23.63,,,,,,41.19,,,77.26,,,41.12,,,98.48,,,15.25,,,5.44,,,79.11,,20.26,,,28.60,,
1166809,20.93,,,46.36,,,1:47.28,,,5:13.86,,,10:58.92,,,18:55.31,,,,,1:03.43,,,2:20.62,56.34,,,2:03.27,,,,,1:02.90,,,,59.06,,1:53.12,,,4:14.94,,,18.35,,,19.93,,,39.28,,,76.10,,,80.19,,,93.82,,,,,55.73,,,62.60,14.33,,,16.93,,,,,68.03,,,,95.93,,21.06,,,37.82,,
1079606,22.77,,,46.90,,,1:42.29,,,4:31.71,,,9:32.52,,,15:50.89,,,56.32,,,,,2:22.47,1:24.14,,,,,,53.08,,,1:52.86,,,1:10.56,,1:59.55,,,,,,52.10,,,24.14,,,20.87,,,14.61,,,18.54,,,14.29,,,69.61,,,,,69.06,100.00,,,,,,44.91,,,25.46,,,100.00,,42.72,,,,,
526762,21.30,,,50.15,,,1:53.81,,,5:27.78,,,11:03.52,,,18:18.67,,,54.52,,,2:03.93,,,59.97,,,2:15.81,,,53.42,,,2:09.07,,,1:06.78,,2:00.54,,,4:32.77,,,24.68,,,51.55,,,66.10,,,100.00,,,83.97,,,75.75,,,53.95,,,70.72,,,37.68,,,56.03,,,47.69,,,87.16,,,100.00,,46.27,,,68.58,,
1261427,22.08,,,47.61,,,1:45.02,,,4:50.54,,,,,,,,,,,,,,,,,,,,,52.15,,,,,,,,,,2:38.12,,,,38.77,,,29.81,,,30.73,,,39.90,,,,,,,,,,,,,,,,,,,,,37.48,,,,,,,,,,100.00,,,
1245449,22.14,,,47.85,,,1:48.33,,,,,,,,,,,,52.09,,,1:52.96,,,1:12.10,,,,,,53.29,,,,,,1:10.21,,1:57.68,,,,,,39.90,,,31.77,,,43.38,,,,,,,,,,,,34.40,,,29.52,,,100.00,,,,,,46.62,,,,,,100.00,,36.17,,,,,
376170,21.69,,,,,53.52,1:38.73,,,4:26.27,,,,,8:17.62,15:35.01,,,,,,,,,1:06.17,,,,,,,,1:03.64,2:16.21,,,1:09.59,,1:54.12,,,4:03.85,,,31.60,,,,,27.38,8.79,,,7.92,,,,,8.39,8.71,,,,,,,,,84.60,,,,,,,,73.99,100.00,,,100.00,,24.27,,,20.73,,
1307572,21.42,,,46.10,,,1:39.98,,,4:35.38,,,10:22.47,,,17:08.36,,,51.84,,,2:05.06,,,1:10.91,,,,,,49.47,,,1:49.81,,,,,1:55.31,,,4:34.50,,,26.78,,,17.94,,,12.93,,,19.27,,,52.07,,,44.30,,,32.49,,,75.41,,,100.00,,,,,,17.50,,,15.64,,,,,28.17,,,71.79,,
607744,21.72,,,47.09,,,1:41.61,,,4:39.53,,,10:07.16,,,16:36.39,,,51.85,,,1:51.09,,,56.86,,,2:03.53,,,51.67,,,1:55.13,,,,,1:50.70,,,3:57.61,,,32.14,,,25.64,,,18.50,,,24.70,,,41.19,,,31.35,,,32.56,,,23.25,,,17.50,,,17.66,,,33.74,,,33.12,,,,,13.52,,,11.77,,
1383844,21.56,,,48.20,,,2:37.82,,,,,,,,,,,,53.54,,,,,,1:36.79,,,,,,,,,,,,,,,,,,,,29.26,,,34.66,,,100.00,,,,,,,,,,,,45.85,,,,,,100.00,,,,,,,,,,,,,,,,,,,
526484,22.17,,,,,56.15,1:46.37,,,4:45.88,,,,,,,,,,,1:16.79,,,,,,1:10.00,2:16.27,,,,,57.47,1:53.05,,,1:05.42,,1:56.47,,,,,4:45.31,40.46,,,,,46.95,35.79,,,33.32,,,,,,,,,,,100.00,,,,,,49.13,57.61,,,,,28.40,26.09,,,100.00,,32.04,,,,,34.38
405130,22.68,,,,,55.95,1:45.09,,,,,4:17.58,9:59.01,,,18:46.64,,,53.35,,,1:54.52,,,1:06.42,,,2:26.07,,,54.73,,,,,2:36.70,1:10.10,,2:03.90,,,4:25.56,,,50.31,,,,,45.39,30.99,,,,,35.66,35.62,,,89.44,,,44.31,,,34.92,,,86.69,,,93.89,,,58.75,,,,,100.00,100.00,,58.76,,,55.64,,
606983,23.09,,,,,56.58,1:45.47,,,4:52.30,,,,,9:10.26,,,17:57.70,59.99,,,2:06.49,,,56.78,,,2:05.14,,,53.34,,,2:03.75,,,56.78,,1:57.34,,,4:07.60,,,58.56,,,,,50.32,32.40,,,42.44,,,,,46.20,,,56.27,100.00,,,81.46,,,17.00,,,22.28,,,47.03,,,65.08,,,74.22,,35.00,,,26.34,,
393647,22.25,,,47.58,,,1:40.67,,,4:32.07,,,9:56.71,,,16:29.73,,,52.80,,,1:51.89,,,1:06.67,,,2:28.60,,,,,55.99,1:50.85,,,1:22.66,,1:54.19,,,4:04.85,,,41.98,,,29.57,,,15.27,,,15.06,,,34.08,,,28.75,,,39.93,,,25.91,,,88.79,,,100.00,,,,,18.81,18.93,,,100.00,,24.50,,,22.21,,
1176520,23.63,,,51.43,,,1:54.27,,,,,,,,,,,,1:01.82,,,,,,1:04.42,,,,,,55.82,,,2:05.05,,,,,2:05.60,,,,,,69.87,,,63.37,,,68.11,,,,,,,,,,,,100.00,,,,,,70.41,,,,,,68.37,,,70.30,,,,,65.34,,,,,
990261,22.32,,,48.17,,,1:43.31,,,4:34.08,,,9:45.49,,,17:04.74,,,51.38,,,1:52.45,,,,,1:25.28,2:34.63,,,55.24,,,,,2:28.65,58.09,,,,2:24.06,4:28.07,,,43.31,,,34.41,,,24.49,,,17.60,,,26.71,,,42.79,,,29.02,,,27.79,,,,,100.00,100.00,,,63.20,,,,,100.00,86.48,,,,68.29,60.07,,
631337,23.13,,,50.35,,,1:51.23,,,5:27.55,,,,,,20:03.78,,,58.70,,,,,,1:32.64,,,,,,57.07,,,2:21.55,,,58.41,,2:13.48,,,,,,59.38,,,53.36,,,55.13,,,100.00,,,,,,100.00,,,91.90,,,,,,100.00,,,,,,79.86,,,100.00,,,89.57,,98.25,,,,,
1178970,,,25.75,51.89,,,1:56.00,,,5:27.29,,,11:34.48,,,,,,57.73,,,,,2:45.22,1:02.40,,,2:19.60,,,58.45,,,,,,,,2:09.28,,,4:58.17,,,,,50.24,67.77,,,75.82,,,99.55,,,100.00,,,,,,82.59,,,,,100.00,54.97,,,69.37,,,93.15,,,,,,,,80.21,,,100.00,,
358895,22.75,,,49.60,,,1:45.73,,,4:44.38,,,9:45.55,,,16:23.48,,,56.18,,,1:59.06,,,1:04.44,,,2:22.47,,,,,59.27,,,2:08.95,54.87,,,,2:14.73,4:10.72,,,51.70,,,46.65,,,33.38,,,31.25,,,26.75,,,26.34,,,68.35,,,51.49,,,70.57,,,79.97,,,,,40.75,,,32.30,57.32,,,,37.85,31.14,,
1167108,23.25,,,,,55.59,1:46.44,,,4:42.77,,,10:07.89,,,16:39.18,,,,,,,,,1:12.55,,,2:45.85,,,,,59.66,1:58.23,,,,,2:08.30,,,5:00.03,,,61.85,,,,,42.62,36.06,,,29.05,,,41.70,,,32.44,,,,,,,,,100.00,,,100.00,,,,,43.53,44.09,,,,,76.17,,,100.00,,
453891,23.33,,,50.88,,,1:49.18,,,5:00.46,,,,,,,,,53.44,,,1:58.07,,,1:02.51,,,2:16.25,,,56.92,,,2:08.25,,,1:07.70,,1:58.68,,,4:21.40,,,63.52,,,58.22,,,46.76,,,54.62,,,,,,,,,45.04,,,47.77,,,55.79,,,57.54,,,78.46,,,83.64,,,100.00,,39.65,,,48.49,,
404046,23.49,,,50.54,,,1:57.44,,,5:08.76,,,10:43.16,,,,,,1:00.30,,,,,2:38.29,1:01.66,,,2:14.66,,,54.46,,,2:08.44,,,1:02.81,,2:01.76,,,4:18.24,,,66.89,,,55.09,,,82.41,,,67.70,,,67.64,,,,,,100.00,,,,,100.00,49.56,,,52.12,,,56.43,,,84.45,,,100.00,,50.72,,,43.20,,
397408,,,28.23,51.19,,,1:48.93,,,4:43.90,,,9:42.49,,,15:58.34,,,57.14,,,1:56.61,,,,,1:18.79,,,2:55.87,55.49,,,1:58.24,,,1:24.99,,2:00.00,,,4:11.60,,,,,85.66,58.69,,,43.10,,,29.36,,,18.64,,,16.74,,,73.94,,,39.37,,,,,100.00,,,100.00,59.29,,,39.69,,,100.00,,40.81,,,29.64,,
1189598,21.72,,,47.41,,,1:40.23,,,4:34.86,,,9:51.64,,,,,,50.94,,,1:48.00,,,1:00.77,,,2:12.19,,,50.71,,,1:50.25,,,57.93,,1:52.06,,,3:57.50,,,32.14,,,28.20,,,13.77,,,18.60,,,30.72,,,,,,25.76,,,13.33,,,43.22,,,43.96,,,26.48,,,17.03,,,84.96,,17.71,,,11.62,,
359192,22.34,,,49.08,,,1:44.62,,,4:46.42,,,,,9:25.75,,,18:13.33,51.82,,,1:52.08,,,1:00.18,,,2:11.46,,,49.85,,,1:48.88,,,,,1:52.16,,,4:07.22,,,43.70,,,42.12,,,29.25,,,34.07,,,,,58.82,,,63.12,32.33,,,26.54,,,39.12,,,41.60,,,20.20,,,12.75,,,,,18.03,,,25.76,,
577782,23.66,,,50.13,,,1:45.85,,,4:46.24,,,9:51.22,,,16:18.15,,,56.64,,,1:58.02,,,1:07.47,,,2:23.92,,,56.91,,,2:08.32,,,58.93,,2:01.28,,,4:14.01,,,70.51,,,51.37,,,33.83,,,33.82,,,30.44,,,24.32,,,72.50,,,47.58,,,95.63,,,85.49,,,78.36,,,83.94,,,94.65,,48.96,,,36.33,,
453852,22.03,,,46.84,,,1:41.33,,,4:33.26,,,,8:55.92,,17:05.86,,,56.35,,,1:56.80,,,1:00.60,,,,,,51.22,,,1:52.84,,,56.56,,1:52.54,,,,,,37.84,,,23.66,,,17.53,,,16.56,,,,44.69,,43.26,,,69.88,,,43.08,,,42.03,,,,,,30.30,,,25.40,,,72.21,,19.22,,,,,
657086,22.06,,,47.50,,,1:43.96,,,4:56.90,,,,,,,,,,,1:07.74,1:56.79,,,57.21,,,2:05.40,,,,,1:08.80,,,,1:15.43,,1:57.02,,,4:31.61,,,38.40,,,28.92,,,26.84,,,49.22,,,,,,,,,,,89.47,43.05,,,19.66,,,23.04,,,,,100.00,,,,100.00,,33.91,,,66.45,,
598806,21.65,,,46.85,,,1:41.91,,,4:57.12,,,10:26.89,,,17:17.40,,,50.28,,,1:52.26,,,1:05.32,,,2:24.04,,,51.46,,,2:08.07,,,55.45,,1:53.89,,,4:11.56,,,30.88,,,23.74,,,19.54,,,49.55,,,55.31,,,48.11,,,20.97,,,27.15,,,77.61,,,85.95,,,32.13,,,82.87,,,62.33,,23.53,,,32.45,,
593403,,,27.99,51.08,,,1:47.25,,,4:46.47,,,9:53.19,,,16:44.83,,,1:04.73,,,2:14.14,,,1:11.30,,,2:29.68,,,56.33,,,1:59.42,,,1:01.79,,2:03.65,,,4:27.73,,,,,92.67,60.08,,,39.17,,,34.14,,,31.74,,,34.69,,,100.00,,,100.00,,,100.00,,,100.00,,,72.99,,,48.45,,,100.00,,57.80,,,59.46,,
557387,22.09,,,48.98,,,1:46.39,,,4:52.77,,,10:00.66,,,16:38.09,,,55.55,,,2:11.79,,,59.62,,,2:11.34,,,,,58.07,1:53.79,,,58.19,,1:53.29,,,4:06.00,,,38.96,,,41.26,,,35.87,,,43.12,,,36.74,,,32.01,,,62.78,,,100.00,,,35.30,,,41.22,,,,,32.43,28.56,,,87.44,,21.60,,,23.93,,
491431,23.68,,,50.64,,,1:48.68,,,4:52.21,,,9:57.58,,,16:58.03,,,,,1:08.06,,,2:31.97,1:04.38,,,2:31.21,,,55.65,,,2:02.76,,,,,2:01.49,,,,,5:02.77,70.94,,,56.01,,,44.77,,,42.31,,,34.66,,,40.02,,,,,92.15,,,100.00,70.10,,,100.00,,,66.84,,,61.17,,,,,49.73,,,,,60.40
